@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE pnr_cls_mean NUMERIC
@ATTRIBUTE pnr_var_spread NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE binary NUMERIC
@ATTRIBUTE pnr_var_min NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE trinary NUMERIC
@ATTRIBUTE unary NUMERIC
@ATTRIBUTE pnr_var_std NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC

@DATA
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-3.clq.wcnf,1,0.99167,0.14052,0.99019,7749,0.98064,0.00316,0.01936,1,0.98851,0.01936,0.01936,1,0.01936,0.00058,0.0584,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-7-3576-4.clq.wcnf,1,0.99145,0.14052,0.9902,7749,0.98064,0.00256,0.01936,1,0.98889,0.01936,0.01936,1,0.01936,0.00055,0.05471,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-1.clq.wcnf,1,0.99074,0.14484,0.98959,7302,0.97946,0.00265,0.02054,1,0.9881,0.02054,0.02054,1,0.02054,0.00057,0.05451,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-2.clq.wcnf,1,0.99123,0.14484,0.98957,7302,0.97946,0.00373,0.02054,1,0.9875,0.02054,0.02054,1,0.02054,0.00072,0.06757,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-3.clq.wcnf,1,0.99083,0.14484,0.98959,7302,0.97946,0.00348,0.02054,1,0.98734,0.02054,0.02054,1,0.02054,0.00061,0.05695,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-4.clq.wcnf,1,0.99074,0.14484,0.98959,7302,0.97946,0.00294,0.02054,1,0.9878,0.02054,0.02054,1,0.02054,0.00061,0.05646,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-1.clq.wcnf,1,0.99091,0.14955,0.98889,6855,0.97812,0.00407,0.02188,1,0.98684,0.02188,0.02188,1,0.02188,0.00074,0.06569,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-2.clq.wcnf,1,0.99048,0.14955,0.98889,6855,0.97812,0.00399,0.02188,1,0.98649,0.02188,0.02188,1,0.02188,0.00079,0.0689,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-3.clq.wcnf,1,0.99048,0.14955,0.98889,6855,0.97812,0.00476,0.02188,1,0.98571,0.02188,0.02188,1,0.02188,0.00078,0.06726,0.00667
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-4.clq.wcnf,1,0.99057,0.14955,0.98889,6855,0.97812,0.00355,0.02188,1,0.98701,0.02188,0.02188,1,0.02188,0.00073,0.06455,0.00667
benchmarks/pms_crafted/maxclicque/structured/brock200_1.clq.wcnf,1,0.98571,0.19871,0.98038,5266,0.96202,0.01429,0.03798,1,0.97143,0.03798,0.03798,1,0.03798,0.00237,0.11336,0.005
benchmarks/pms_crafted/maxclicque/structured/brock200_2.clq.wcnf,1,0.9918,0.14125,0.99008,10224,0.98044,0.00343,0.01956,1,0.98837,0.01956,0.01956,1,0.01956,0.00065,0.06503,0.005
benchmarks/pms_crafted/maxclicque/structured/brock200_3.clq.wcnf,1,0.9901,0.15958,0.98734,8052,0.97516,0.00525,0.02484,1,0.98485,0.02484,0.02484,1,0.02484,0.00101,0.08046,0.005
benchmarks/pms_crafted/maxclicque/structured/brock200_4.clq.wcnf,1,0.98864,0.17134,0.9854,7011,0.97147,0.0075,0.02853,1,0.98113,0.02853,0.02853,1,0.02853,0.00144,0.0934,0.005
benchmarks/pms_crafted/maxclicque/structured/brock400_1.clq.wcnf,1,0.99219,0.1412,0.99007,20477,0.98047,0.00469,0.01953,1,0.9875,0.01953,0.01953,1,0.01953,0.00083,0.08264,0.0025
benchmarks/pms_crafted/maxclicque/structured/brock400_2.clq.wcnf,1,0.99206,0.14142,0.99004,20414,0.98041,0.00595,0.01959,1,0.98611,0.01959,0.01959,1,0.01959,0.00082,0.08002,0.0025
benchmarks/pms_crafted/maxclicque/structured/brock400_3.clq.wcnf,1,0.992,0.14095,0.99009,20519,0.98051,0.00482,0.01949,1,0.98718,0.01949,0.01949,1,0.01949,0.00082,0.08113,0.0025
benchmarks/pms_crafted/maxclicque/structured/brock400_4.clq.wcnf,1,0.992,0.14135,0.99005,20435,0.98043,0.00551,0.01957,1,0.98649,0.01957,0.01957,1,0.01957,0.00084,0.08204,0.0025
benchmarks/pms_crafted/maxclicque/structured/brock800_1.clq.wcnf,1,0.9969,0.08454,0.99644,112895,0.99291,0.00107,0.00709,1,0.99583,0.00709,0.00709,1,0.00709,0.00016,0.0457,0.00125
benchmarks/pms_crafted/maxclicque/structured/brock800_2.clq.wcnf,1,0.99695,0.08479,0.99641,112234,0.99287,0.00122,0.00713,1,0.99573,0.00713,0.00713,1,0.00713,0.00018,0.04867,0.00125
benchmarks/pms_crafted/maxclicque/structured/brock800_3.clq.wcnf,1,0.99693,0.08448,0.99644,113067,0.99292,0.00106,0.00708,1,0.99587,0.00708,0.00708,1,0.00708,0.00017,0.04827,0.00125
benchmarks/pms_crafted/maxclicque/structured/brock800_4.clq.wcnf,1,0.99687,0.0846,0.99643,112757,0.99291,0.00112,0.00709,1,0.99574,0.00709,0.00709,1,0.00709,0.00017,0.04779,0.00125
benchmarks/pms_crafted/maxclicque/structured/c-fat200-1.clq.wcnf,1,0.99462,0.10438,0.99459,18566,0.98923,0.00009,0.01077,1,0.99454,0.01077,0.01077,1,0.01077,0,0,0.005
benchmarks/pms_crafted/maxclicque/structured/c-fat200-2.clq.wcnf,1,0.99405,0.10953,0.99404,16865,0.98814,0.00007,0.01186,1,0.99398,0.01186,0.01186,1,0.01186,0,0,0.005
benchmarks/pms_crafted/maxclicque/structured/c-fat200-5.clq.wcnf,1,0.99145,0.13227,0.99132,11627,0.9828,0.00022,0.0172,1,0.99123,0.0172,0.0172,1,0.0172,0,0,0.005
benchmarks/pms_crafted/maxclicque/structured/c-fat500-1.clq.wcnf,1,0.99793,0.06458,0.99792,120791,0.99586,0.00001,0.00414,1,0.99792,0.00414,0.00414,1,0.00414,0,0,0.002
benchmarks/pms_crafted/maxclicque/structured/c-fat500-10.clq.wcnf,1,0.99683,0.07994,0.99681,78623,0.99364,0.00003,0.00636,1,0.99679,0.00636,0.00636,1,0.00636,0,0,0.002
benchmarks/pms_crafted/maxclicque/structured/c-fat500-2.clq.wcnf,1,0.99785,0.06585,0.99784,116111,0.99569,0.00001,0.00431,1,0.99784,0.00431,0.00431,1,0.00431,0,0,0.002
benchmarks/pms_crafted/maxclicque/structured/c-fat500-5.clq.wcnf,1,0.99755,0.07021,0.99754,102059,0.9951,0.00002,0.0049,1,0.99753,0.0049,0.0049,1,0.0049,0,0,0.002
benchmarks/pms_crafted/maxclicque/structured/hamming10-2.clq.wcnf,1,0.90909,0.44721,0.9091,6144,0.83333,0,0.16667,1,0.90909,0.16667,0.16667,1,0.16667,0,0,0.00098
benchmarks/pms_crafted/maxclicque/structured/hamming10-4.clq.wcnf,1,0.99432,0.10688,0.99432,90624,0.9887,0,0.0113,1,0.99432,0.0113,0.0113,1,0.0113,0,0,0.00098
benchmarks/pms_crafted/maxclicque/structured/hamming6-2.clq.wcnf,1,0.85714,0.57735,0.85714,256,0.75,0,0.25,1,0.85714,0.25,0.25,1,0.25,0,0,0.01562
benchmarks/pms_crafted/maxclicque/structured/hamming6-4.clq.wcnf,1,0.97619,0.22086,0.97619,1376,0.95349,0,0.04651,1,0.97619,0.04651,0.04651,1,0.04651,0,0,0.01562
benchmarks/pms_crafted/maxclicque/structured/hamming8-2.clq.wcnf,1,0.88889,0.49999,0.88889,1280,0.8,0,0.2,1,0.88889,0.2,0.2,1,0.2,0,0,0.00391
benchmarks/pms_crafted/maxclicque/structured/hamming8-4.clq.wcnf,1,0.98925,0.14746,0.98925,12032,0.97872,0,0.02128,1,0.98925,0.02128,0.02128,1,0.02128,0,0,0.00391
benchmarks/pms_crafted/maxclicque/structured/johnson16-2-4.clq.wcnf,1,0.96552,0.26727,0.96552,1800,0.93333,0,0.06667,1,0.96552,0.06667,0.06667,1,0.06667,0,0,0.00833
benchmarks/pms_crafted/maxclicque/structured/johnson32-2-4.clq.wcnf,1,0.98361,0.18257,0.98361,15376,0.96774,0,0.03226,1,0.98361,0.03226,0.03226,1,0.03226,0,0,0.00202
benchmarks/pms_crafted/maxclicque/structured/johnson8-2-4.clq.wcnf,1,0.92308,0.40825,0.92308,196,0.85714,0,0.14286,1,0.92308,0.14286,0.14286,1,0.14286,0,0,0.03571
benchmarks/pms_crafted/maxclicque/structured/johnson8-4-4.clq.wcnf,1,0.94118,0.35355,0.94118,630,0.88889,0,0.11111,1,0.94118,0.11111,0.11111,1,0.11111,0,0,0.01429
benchmarks/pms_crafted/maxclicque/structured/keller4.clq.wcnf,1,0.98551,0.18311,0.98323,5271,0.96756,0.00678,0.03244,1,0.97872,0.03244,0.03244,1,0.03244,0.00233,0.12169,0.00585
benchmarks/pms_crafted/maxclicque/structured/keller5.clq.wcnf,1,0.99537,0.102,0.99476,75486,0.98972,0.00262,0.01028,1,0.99275,0.01028,0.01028,1,0.01028,0.00066,0.10674,0.00129
benchmarks/pms_crafted/maxclicque/structured/MANN_a27.clq.wcnf,1,0.92857,0.7338,0.76276,1080,0.65,0.17857,0.35,1,0.75,0.35,0.35,1,0.35,0.06029,0.5463,0.00265
benchmarks/pms_crafted/maxclicque/structured/MANN_a45.clq.wcnf,1,0.95652,0.72301,0.75898,3015,0.65672,0.20652,0.34328,1,0.75,0.34328,0.34328,1,0.34328,0.05549,0.80288,0.00097
benchmarks/pms_crafted/maxclicque/structured/MANN_a81.clq.wcnf,1,0.97561,0.71592,0.7555,9801,0.66116,0.22561,0.33884,1,0.75,0.33884,0.33884,1,0.33884,0.04607,1.1642,0.0003
benchmarks/pms_crafted/maxclicque/structured/MANN_a9.clq.wcnf,1,0.8,0.79057,0.76,117,0.61538,0.05,0.38462,1,0.75,0.38462,0.38462,1,0.38462,0.02632,0.09524,0.02222
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-1.clq.wcnf,1,0.99888,0.05142,0.99866,378247,0.99736,0.00057,0.00264,1,0.99831,0.00264,0.00264,1,0.00264,0.00013,0.09701,0.001
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-2.clq.wcnf,1,0.9987,0.06254,0.99785,255701,0.99609,0.00297,0.00391,1,0.99573,0.00391,0.00391,1,0.00391,0.00069,0.28442,0.001
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-3.clq.wcnf,1,0.99761,0.08848,0.99571,128754,0.99223,0.00713,0.00777,1,0.99048,0.00777,0.00777,1,0.00777,0.00141,0.28852,0.001
benchmarks/pms_crafted/maxclicque/structured/p_hat300-1.clq.wcnf,1,0.99639,0.09413,0.99555,34217,0.99123,0.00234,0.00877,1,0.99405,0.00877,0.00877,1,0.00877,0.00047,0.10213,0.00333
benchmarks/pms_crafted/maxclicque/structured/p_hat300-2.clq.wcnf,1,0.99585,0.11434,0.9929,23222,0.98708,0.00994,0.01292,1,0.98592,0.01292,0.01292,1,0.01292,0.00226,0.28037,0.00333
benchmarks/pms_crafted/maxclicque/structured/p_hat300-3.clq.wcnf,1,0.99242,0.16176,0.98582,11760,0.97449,0.02273,0.02551,1,0.9697,0.02551,0.02551,1,0.02551,0.00464,0.29058,0.00333
benchmarks/pms_crafted/maxclicque/structured/p_hat500-1.clq.wcnf,1,0.99777,0.07327,0.9973,93681,0.99466,0.00115,0.00534,1,0.99662,0.00534,0.00534,1,0.00534,0.00028,0.10043,0.002
benchmarks/pms_crafted/maxclicque/structured/p_hat500-2.clq.wcnf,1,0.99739,0.08993,0.99556,62304,0.99197,0.0064,0.00803,1,0.99099,0.00803,0.00803,1,0.00803,0.00146,0.29501,0.002
benchmarks/pms_crafted/maxclicque/structured/p_hat500-3.clq.wcnf,1,0.99517,0.12707,0.99112,31450,0.9841,0.016,0.0159,1,0.97917,0.0159,0.0159,1,0.0159,0.00303,0.30243,0.002
benchmarks/pms_crafted/maxclicque/structured/p_hat700-1.clq.wcnf,1,0.9984,0.06162,0.99808,184351,0.9962,0.00082,0.0038,1,0.99758,0.0038,0.0038,1,0.0038,0.0002,0.10081,0.00143
benchmarks/pms_crafted/maxclicque/structured/p_hat700-2.clq.wcnf,1,0.99816,0.07566,0.99686,123622,0.99434,0.00437,0.00566,1,0.99379,0.00566,0.00566,1,0.00566,0.00105,0.29683,0.00143
benchmarks/pms_crafted/maxclicque/structured/p_hat700-3.clq.wcnf,1,0.99658,0.10655,0.99374,62340,0.98877,0.01027,0.01123,1,0.9863,0.01123,0.01123,1,0.01123,0.00217,0.3011,0.00143
benchmarks/pms_crafted/maxclicque/structured/san1000.clq.wcnf,1,0.9982,0.06325,0.99799,250000,0.996,0.00042,0.004,1,0.99778,0.004,0.004,1,0.004,0.00011,0.05671,0.001
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_1.clq.wcnf,1,0.98667,0.18304,0.9834,6170,0.96759,0.00889,0.03241,1,0.97778,0.03241,0.03241,1,0.03241,0.00148,0.08486,0.005
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_2.clq.wcnf,1,0.98969,0.18304,0.98213,6170,0.96759,0.01747,0.03241,1,0.97222,0.03241,0.03241,1,0.03241,0.00473,0.30437,0.005
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_1.clq.wcnf,1,0.97561,0.31703,0.94775,2190,0.90868,0.08672,0.09132,1,0.88889,0.09132,0.09132,1,0.09132,0.01671,0.29761,0.005
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_2.clq.wcnf,1,0.96774,0.31703,0.95011,2190,0.90868,0.05108,0.09132,1,0.91667,0.09132,0.09132,1,0.09132,0.01117,0.19895,0.005
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_3.clq.wcnf,1,0.97059,0.31703,0.95074,2190,0.90868,0.04751,0.09132,1,0.92308,0.09132,0.09132,1,0.09132,0.00902,0.16984,0.005
benchmarks/pms_crafted/maxclicque/structured/san400_0.5_1.clq.wcnf,1,0.99558,0.10009,0.99499,40300,0.99007,0.00129,0.00993,1,0.99429,0.00993,0.00993,1,0.00993,0.00033,0.06531,0.0025
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_1.clq.wcnf,1,0.99301,0.12928,0.99168,24340,0.98357,0.00311,0.01643,1,0.9899,0.01643,0.01643,1,0.01643,0.00053,0.06155,0.0025
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_2.clq.wcnf,1,0.99301,0.12928,0.99168,24340,0.98357,0.00342,0.01643,1,0.98958,0.01643,0.01643,1,0.01643,0.00052,0.06208,0.0025
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_3.clq.wcnf,1,0.99333,0.12928,0.99165,24340,0.98357,0.00409,0.01643,1,0.98925,0.01643,0.01643,1,0.01643,0.00077,0.09047,0.0025
benchmarks/pms_crafted/maxclicque/structured/san400_0.9_1.clq.wcnf,1,0.98305,0.22391,0.97508,8380,0.95227,0.02151,0.04773,1,0.96154,0.04773,0.04773,1,0.04773,0.00362,0.13625,0.0025
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.7.clq.wcnf,1,0.9875,0.18207,0.98352,6232,0.96791,0.01314,0.03209,1,0.97436,0.03209,0.03209,1,0.03209,0.00176,0.10118,0.005
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.9.clq.wcnf,1,0.97059,0.31335,0.95108,2237,0.91059,0.0615,0.08941,1,0.90909,0.08941,0.08941,1,0.08941,0.01121,0.20876,0.005
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.5.clq.wcnf,1,0.99582,0.10019,0.99499,40216,0.99005,0.0018,0.00995,1,0.99401,0.00995,0.00995,1,0.00995,0.00027,0.05255,0.0025
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.7.clq.wcnf,1,0.99324,0.1293,0.99166,24331,0.98356,0.00435,0.01644,1,0.98889,0.01644,0.01644,1,0.01644,0.00067,0.07814,0.0025
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832706.cnf.wcnf,1,1,0.45258,0.63599,400,0.70667,0.83333,0.6625,0.375,0.16667,0.375,0.375,1,0.375,0.30765,0.4046,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832707.cnf.wcnf,1,1,0.47978,0.6017,400,0.68417,0.83333,0.69,0.375,0.16667,0.375,0.375,1,0.375,0.33091,0.37417,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832708.cnf.wcnf,1,1,0.49107,0.59305,400,0.67917,0.8,0.7075,0.375,0.2,0.375,0.375,1,0.375,0.31458,0.34907,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832709.cnf.wcnf,1,1,0.4959,0.58914,400,0.68,0.875,0.6775,0.375,0.125,0.375,0.375,1,0.375,0.3499,0.37957,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832710.cnf.wcnf,1,1,0.49458,0.5957,400,0.68167,0.8,0.69,0.375,0.2,0.375,0.375,1,0.375,0.33136,0.36158,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832711.cnf.wcnf,1,1,0.47349,0.59876,400,0.68667,0.83333,0.6925,0.375,0.16667,0.375,0.375,1,0.375,0.3439,0.36056,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832712.cnf.wcnf,1,1,0.49693,0.58203,400,0.6825,0.85714,0.695,0.375,0.14286,0.375,0.375,1,0.375,0.35558,0.37367,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832713.cnf.wcnf,1,1,0.47476,0.58666,400,0.68583,0.88889,0.69,0.375,0.11111,0.375,0.375,1,0.375,0.38353,0.36818,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832714.cnf.wcnf,1,1,0.47736,0.58715,400,0.68167,0.83333,0.69,0.375,0.16667,0.375,0.375,1,0.375,0.34318,0.38921,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832715.cnf.wcnf,1,1,0.48184,0.59759,400,0.69083,0.8,0.66,0.375,0.2,0.375,0.375,1,0.375,0.34991,0.34854,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195561.cnf.wcnf,1,1,0.48435,0.58614,450,0.67111,0.8,0.66889,0.33333,0.2,0.33333,0.33333,1,0.33333,0.32659,0.3173,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195562.cnf.wcnf,1,1,0.50547,0.57003,450,0.65852,0.83333,0.69778,0.33333,0.16667,0.33333,0.33333,1,0.33333,0.30593,0.37216,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195563.cnf.wcnf,1,1,0.46625,0.61754,450,0.69185,0.81818,0.63778,0.33333,0.18182,0.33333,0.33333,1,0.33333,0.30983,0.33238,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195564.cnf.wcnf,1,1,0.50444,0.58142,450,0.66296,0.83333,0.66889,0.33333,0.16667,0.33333,0.33333,1,0.33333,0.33861,0.37471,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195565.cnf.wcnf,1,1,0.50868,0.58544,450,0.67037,0.85714,0.67333,0.33333,0.14286,0.33333,0.33333,1,0.33333,0.29811,0.33645,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195566.cnf.wcnf,1,1,0.49443,0.60228,450,0.67111,0.83333,0.67111,0.33333,0.16667,0.33333,0.33333,1,0.33333,0.33462,0.36366,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195567.cnf.wcnf,1,1,0.50111,0.5808,450,0.66593,0.85714,0.66222,0.33333,0.14286,0.33333,0.33333,1,0.33333,0.31641,0.36701,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195568.cnf.wcnf,1,1,0.47542,0.59795,450,0.67926,0.8,0.63778,0.33333,0.2,0.33333,0.33333,1,0.33333,0.30375,0.34993,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195569.cnf.wcnf,1,1,0.49527,0.59562,450,0.67926,0.83333,0.64222,0.33333,0.16667,0.33333,0.33333,1,0.33333,0.31236,0.34602,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195570.cnf.wcnf,1,1,0.48881,0.58556,450,0.66815,0.83333,0.65556,0.33333,0.16667,0.33333,0.33333,1,0.33333,0.32438,0.35648,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558416.cnf.wcnf,1,1,0.56633,0.53675,500,0.62667,0.85714,0.694,0.3,0.14286,0.3,0.3,1,0.3,0.3273,0.37305,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558417.cnf.wcnf,1,1,0.50169,0.58225,500,0.65533,0.85714,0.636,0.3,0.14286,0.3,0.3,1,0.3,0.31526,0.34248,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,1,0.50496,0.57856,500,0.66067,0.8,0.634,0.3,0.2,0.3,0.3,1,0.3,0.28195,0.33323,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,1,0.50283,0.57699,500,0.65733,0.83333,0.634,0.3,0.16667,0.3,0.3,1,0.3,0.29753,0.34095,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,1,0.53552,0.55831,500,0.638,0.77778,0.664,0.3,0.22222,0.3,0.3,1,0.3,0.30867,0.30619,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,1,0.51655,0.56613,500,0.646,0.85714,0.654,0.3,0.14286,0.3,0.3,1,0.3,0.30146,0.30619,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,1,0.52883,0.57085,500,0.654,0.85714,0.654,0.3,0.14286,0.3,0.3,1,0.3,0.30578,0.29651,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,1,0.49688,0.57686,500,0.662,0.81818,0.654,0.3,0.18182,0.3,0.3,1,0.3,0.29899,0.29896,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,1,0.47928,0.59059,500,0.66267,0.83333,0.652,0.3,0.16667,0.3,0.3,1,0.3,0.28325,0.31754,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,1,0.50281,0.57481,500,0.64467,0.85714,0.648,0.3,0.14286,0.3,0.3,1,0.3,0.30953,0.3159,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,1,0.54385,0.56008,550,0.63151,0.9,0.63636,0.27273,0.1,0.27273,0.27273,1,0.27273,0.29624,0.29704,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,1,0.50691,0.56084,550,0.64182,0.85714,0.63273,0.27273,0.14286,0.27273,0.27273,1,0.27273,0.28948,0.28458,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,1,0.51472,0.5552,550,0.62909,0.875,0.64,0.27273,0.125,0.27273,0.27273,1,0.27273,0.28101,0.28255,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,1,0.52723,0.5599,550,0.63515,0.83333,0.62545,0.27273,0.16667,0.27273,0.27273,1,0.27273,0.29437,0.30116,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,1,0.5316,0.55788,550,0.63152,0.90909,0.63091,0.27273,0.09091,0.27273,0.27273,1,0.27273,0.30639,0.31766,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,1,0.51668,0.5608,550,0.63515,0.8,0.64182,0.27273,0.2,0.27273,0.27273,1,0.27273,0.27716,0.3174,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,1,0.51972,0.55588,550,0.63636,0.77778,0.65091,0.27273,0.22222,0.27273,0.27273,1,0.27273,0.27528,0.32305,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,0.90909,0.51528,0.56055,550,0.63939,0.76623,0.64545,0.27273,0.14286,0.27273,0.27273,1,0.27273,0.27864,0.31817,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,1,0.50153,0.58729,550,0.65576,0.8,0.60182,0.27273,0.2,0.27273,0.27273,1,0.27273,0.30728,0.31479,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,1,0.5078,0.56785,550,0.64121,0.83333,0.63455,0.27273,0.16667,0.27273,0.27273,1,0.27273,0.30874,0.31972,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,1,0.56594,0.53045,600,0.60667,0.88889,0.63333,0.25,0.11111,0.25,0.25,1,0.25,0.28489,0.26633,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,1,0.51955,0.56374,600,0.62944,0.83333,0.61,0.25,0.16667,0.25,0.25,1,0.25,0.27241,0.28566,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,1,0.52346,0.56223,600,0.63167,0.8,0.62333,0.25,0.2,0.25,0.25,1,0.25,0.29427,0.33823,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,1,0.52338,0.57071,600,0.63111,0.78571,0.63333,0.25,0.21429,0.25,0.25,1,0.25,0.29056,0.33086,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,1,0.53656,0.55387,600,0.62389,0.85714,0.62333,0.25,0.14286,0.25,0.25,1,0.25,0.28681,0.33066,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,1,0.50446,0.56711,600,0.64222,0.875,0.57833,0.25,0.125,0.25,0.25,1,0.25,0.30159,0.28402,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,1,0.50725,0.55953,600,0.63167,0.9,0.62,0.25,0.1,0.25,0.25,1,0.25,0.29716,0.28071,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,1,0.53979,0.5343,600,0.61167,0.90909,0.64333,0.25,0.09091,0.25,0.25,1,0.25,0.33651,0.31644,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.85714,0.52946,0.5396,600,0.61111,0.71429,0.63833,0.25,0.14286,0.25,0.25,1,0.25,0.2707,0.28868,0.00667
