@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC

@DATA
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.81818,0.53929
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.8,0.5602
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.84615,0.54877
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.66667,0.521
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.66667,0.51889
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.66667,0.52374
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.66667,0.51167
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.66667,0.51224
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.64706,0.53345
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.66667,0.53176
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.66667,0.52695
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.66667,0.51902
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.64706,0.52181
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.64706,0.51898
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.66667,0.52499
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.64706,0.52295
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.66667,0.52151
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.64706,0.53235
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.66667,0.54235
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.64706,0.52061
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.66667,0.51548
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.66667,0.52758
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.66667,0.52759
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.66667,0.53194
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.66667,0.51919
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.66667,0.5086
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.66667,0.52784
benchmarks/pms_crafted/maxone/structured/3col140_5_4.shuffled.cnf.wcnf,1,0.64706,0.51001
benchmarks/pms_crafted/maxone/structured/3col140_5_5.shuffled.cnf.wcnf,1,0.66667,0.52497
benchmarks/pms_crafted/maxone/structured/3col140_5_6.shuffled.cnf.wcnf,1,0.66667,0.5224
benchmarks/pms_crafted/maxone/structured/3col140_5_7.shuffled.cnf.wcnf,1,0.66667,0.52471
benchmarks/pms_crafted/maxone/structured/3col140_5_8.shuffled.cnf.wcnf,1,0.66667,0.51169
benchmarks/pms_crafted/maxone/structured/3col140_5_9.shuffled.cnf.wcnf,1,0.66667,0.5104
benchmarks/pms_crafted/maxone/structured/3col80_5_1.shuffled.cnf.wcnf,1,0.64706,0.51823
benchmarks/pms_crafted/maxone/structured/3col80_5_10.shuffled.cnf.wcnf,1,0.66667,0.50668
benchmarks/pms_crafted/maxone/structured/3col80_5_2.shuffled.cnf.wcnf,1,0.66667,0.53316
benchmarks/pms_crafted/maxone/structured/3col80_5_3.shuffled.cnf.wcnf,1,0.64706,0.52605
benchmarks/pms_crafted/maxone/structured/3col80_5_4.shuffled.cnf.wcnf,1,0.66667,0.53119
benchmarks/pms_crafted/maxone/structured/3col80_5_5.shuffled.cnf.wcnf,1,0.66667,0.52405
benchmarks/pms_crafted/maxone/structured/3col80_5_6.shuffled.cnf.wcnf,1,0.66667,0.51672
benchmarks/pms_crafted/maxone/structured/3col80_5_7.shuffled.cnf.wcnf,1,0.66667,0.49735
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,0.66667,0.52611
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,0.66667,0.51651
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,1,0.5475
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,0.66667,0.55386
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,1,0.55328
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,1,0.5201
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,1,0.54384
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,1,0.56114
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,1,0.56389
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,1,0.56488
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,1,0.55916
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,0.66667,0.52714
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,0.66667,0.52821
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,0.66667,0.52305
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,0.66667,0.52114
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,0.66667,0.52222
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,0.66667,0.52325
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,0.66667,0.52551
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,0.66667,0.5269
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,0.66667,0.52078
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,0.66667,0.52528
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,0.97619,0.66822
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,1,0.38779
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,1,0.38823
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,1,0.38726
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,1,0.38976
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,1,0.38765
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,1,0.38697
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,1,0.38896
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,1,0.38179
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,1,0.38912
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,1,0.38486
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,1,0.38849
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,1,0.40015
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,1,0.40096
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,1,0.39815
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,1,0.41317
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,1,0.40381
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,1,0.41607
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,1,0.41753
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,1,0.49565
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,1,0.49271
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,1,0.49424
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,1,0.50088
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_5.wcsp.wcnf,1,1,0.49377
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_6.wcsp.wcnf,1,1,0.49006
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_1.wcsp.wcnf,1,1,0.59057
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_2.wcsp.wcnf,1,1,0.57248
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_3.wcsp.wcnf,1,1,0.57999
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_4.wcsp.wcnf,1,1,0.57069
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_5.wcsp.wcnf,1,1,0.57991
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_6.wcsp.wcnf,1,1,0.56506
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_1.wcsp.wcnf,1,1,0.76529
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_2.wcsp.wcnf,1,1,0.79521
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_3.wcsp.wcnf,1,1,0.77883
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_4.wcsp.wcnf,1,1,0.79597
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_5.wcsp.wcnf,1,1,0.78033
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_6.wcsp.wcnf,1,1,0.7888
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_1.wcsp.wcnf,1,1,1.02684
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_2.wcsp.wcnf,1,1,1.03341
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_3.wcsp.wcnf,1,1,1.00803
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_4.wcsp.wcnf,1,1,1.02416
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_5.wcsp.wcnf,1,1,0.99283
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_6.wcsp.wcnf,1,1,1.00519
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein15.opb.msat.wcnf,1,1,0.79067
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein27.opb.msat.wcnf,1,1,0.74609
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein45.opb.msat.wcnf,1,0.96154,0.71006
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein9.opb.msat.wcnf,1,0.85714,0.60428
benchmarks/pms_industrial/aes/mul_8_11.wcnf,1,0.99976,0.47947
benchmarks/pms_industrial/aes/mul_8_13.wcnf,1,0.99976,0.48436
benchmarks/pms_industrial/aes/mul_8_14.wcnf,1,0.99988,0.46805
benchmarks/pms_industrial/aes/mul_8_3.wcnf,1,0.99988,0.27809
benchmarks/pms_industrial/aes/mul_8_9.wcnf,1,0.99988,0.34653
benchmarks/pms_industrial/aes/sbox_4.wcnf,1,0.9697,0.78262
benchmarks/pms_industrial/aes/sbox_8.wcnf,1,0.99951,1.44588
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_001_area_delay.wcnf,1,0.9697,0.8123
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_002_area_delay.wcnf,1,0.9697,0.81144
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_003_area_delay.wcnf,1,0.9697,0.78933
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_004_area_delay.wcnf,1,0.94118,0.76844
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_005_area_delay.wcnf,1,0.98462,1.56396
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_006_area_delay.wcnf,1,0.94118,0.76839
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_007_area_delay.wcnf,1,0.9697,0.8164
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_008_area_delay.wcnf,1,0.94118,0.72935
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_009_area_delay.wcnf,1,0.9697,0.79418
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_010_area_delay.wcnf,1,0.9697,0.83495
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_011_area_delay.wcnf,1,0.9697,0.82705
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_012_area_delay.wcnf,1,0.9697,0.8403
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_013_area_delay.wcnf,1,0.98462,1.60361
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_014_area_delay.wcnf,1,0.94118,0.75521
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_015_area_delay.wcnf,1,0.9697,0.7991
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_016_area_delay.wcnf,1,0.9697,0.84748
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_017_area_delay.wcnf,1,0.9697,0.83697
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_018_area_delay.wcnf,1,0.94118,0.73093
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_019_area_delay.wcnf,1,0.9697,0.79764
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_020_area_delay.wcnf,1,0.94118,0.75336
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_021_area_delay.wcnf,1,0.9697,0.83308
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_022_area_delay.wcnf,1,0.9697,0.81688
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_023_area_delay.wcnf,1,0.98462,1.60788
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_024_area_delay.wcnf,1,0.94118,0.75384
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_025_area_delay.wcnf,1,0.98462,1.57763
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_026_area_delay.wcnf,1,0.9697,0.81698
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_027_area_delay.wcnf,1,0.9697,0.80117
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_028_area_delay.wcnf,1,0.98462,1.56787
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_029_area_delay.wcnf,1,0.98462,1.56479
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_030_area_delay.wcnf,1,0.94118,0.76664
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_delay.wcnf,1,0.8,0.67146
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_opers.wcnf,1,0.8,0.7003
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_delay.wcnf,1,0.88889,0.63624
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_opers.wcnf,1,0.88889,0.59526
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_partials.wcnf,1,0.88889,0.68086
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_delay.wcnf,1,0.9697,0.57056
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_opers.wcnf,1,0.9697,0.54341
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_partials.wcnf,1,0.9697,0.30094
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_delay.wcnf,1,0.88889,0.7426
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_opers.wcnf,1,0.88889,0.62832
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_partials.wcnf,1,0.75,0.91234
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_delay.wcnf,1,0.9697,0.58205
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_opers.wcnf,1,0.9697,0.5703
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_partials.wcnf,1,0.9697,0.45564
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_delay.wcnf,1,0.9697,0.58034
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_opers.wcnf,1,0.9697,0.5459
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_partials.wcnf,1,0.94118,0.38645
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_delay.wcnf,1,0.98462,0.89856
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_opers.wcnf,1,0.98462,0.52781
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_partials.wcnf,1,0.88889,0.59536
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_delay.wcnf,1,0.99611,0.90734
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_opers.wcnf,1,0.99611,0.52194
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_partials.wcnf,1,0.99611,0.19904
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_delay.wcnf,1,0.98462,0.91189
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_opers.wcnf,1,0.98462,0.52521
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_partials.wcnf,1,0.98462,0.25774
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_delay.wcnf,1,0.99225,0.90268
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_opers.wcnf,1,0.99225,0.5302
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_partials.wcnf,1,0.9697,0.34427
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.01.wcnf,1,0.98913,0.3345
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.02.wcnf,1,0.99029,0.32554
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.03.wcnf,1,1,0.34669
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.04.wcnf,1,1,0.33249
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.05.wcnf,1,0.99048,0.33371
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.06.wcnf,1,1,0.34683
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.07.wcnf,1,0.98876,0.33567
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.08.wcnf,1,0.98889,0.33169
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.09.wcnf,1,0.98824,0.32643
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_CEU_75.wcnf,1,0.95238,0.55848
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_HCB_75.wcnf,1,0.96875,0.37541
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_JPT_75.wcnf,1,0.975,0.35441
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_YRI_75.wcnf,1,0.97143,0.34451
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_CEU_75.wcnf,1,0.97619,0.34198
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_HCB_75.wcnf,1,0.96,0.37964
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_JPT_75.wcnf,1,0.96,0.36426
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_YRI_75.wcnf,1,0.97674,0.34711
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.1.wcnf,1,1,0.32983
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.10.wcnf,1,1,0.3279
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.18.wcnf,1,0.99174,0.33289
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.19.wcnf,1,1,0.33203
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.26.wcnf,1,1,0.31665
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.27.wcnf,1,1,0.33325
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.29.wcnf,1,1,0.31757
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.30.wcnf,1,0.99048,0.3305
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.32.wcnf,1,0.99029,0.32304
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.34.wcnf,1,1,0.33242
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.37.wcnf,1,1,0.32912
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.38.wcnf,1,1,0.32423
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.50.wcnf,1,0.99194,0.32901
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.54.wcnf,1,1,0.32147
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.58.wcnf,1,1,0.32964
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.62.wcnf,1,0.99099,0.32609
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.69.wcnf,1,1,0.32593
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.7.wcnf,1,1,0.32968
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.70.wcnf,1,1,0.34018
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.8.wcnf,1,0.99296,0.3165
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.85.wcnf,1,1,0.32572
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.86.wcnf,1,0.99167,0.3306
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.21.wcnf,1,1,0.32448
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.23.wcnf,1,1,0.34091
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.27.wcnf,1,1,0.32736
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.33.wcnf,1,1,0.32891
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.38.wcnf,1,1,0.33114
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.53.wcnf,1,1,0.33042
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.58.wcnf,1,1,0.31196
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.60.wcnf,1,1,0.325
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.63.wcnf,1,1,0.30696
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.64.wcnf,1,1,0.33674
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.72.wcnf,1,1,0.3258
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.74.wcnf,1,1,0.32528
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.80.wcnf,1,0.99492,0.31212
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.86.wcnf,1,1,0.33878
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.88.wcnf,1,1,0.32136
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.9.wcnf,1,1,0.33103
benchmarks/pms_industrial/bcp-msp/normalized-f1000.wcnf,1,0.88235,0.84017
benchmarks/pms_industrial/bcp-msp/normalized-f2000.wcnf,1,0.90476,0.84016
benchmarks/pms_industrial/bcp-msp/normalized-f600.wcnf,1,0.88889,0.84015
benchmarks/pms_industrial/bcp-msp/normalized-g125.17.wcnf,1,0.97403,0.31034
benchmarks/pms_industrial/bcp-msp/normalized-g125.18.wcnf,1,0.97403,0.31036
benchmarks/pms_industrial/bcp-msp/normalized-g250.15.wcnf,1,0.98658,0.21891
benchmarks/pms_industrial/bcp-msp/normalized-g250.29.wcnf,1,0.98658,0.21841
benchmarks/pms_industrial/bcp-msp/normalized-hanoi4.wcnf,1,0.93103,0.66075
benchmarks/pms_industrial/bcp-msp/normalized-hanoi5.wcnf,1,0.94118,0.63282
benchmarks/pms_industrial/bcp-msp/normalized-ii16a1.wcnf,1,0.96296,0.50562
benchmarks/pms_industrial/bcp-msp/normalized-ii16a2.wcnf,1,0.9863,0.45437
benchmarks/pms_industrial/bcp-msp/normalized-ii16b1.wcnf,1,0.98361,0.45744
benchmarks/pms_industrial/bcp-msp/normalized-ii16b2.wcnf,1,0.9871,0.44747
benchmarks/pms_industrial/bcp-msp/normalized-ii16c1.wcnf,1,0.94737,0.53661
benchmarks/pms_industrial/bcp-msp/normalized-ii16c2.wcnf,1,0.98675,0.44812
benchmarks/pms_industrial/bcp-msp/normalized-ii16d1.wcnf,1,0.97561,0.48174
benchmarks/pms_industrial/bcp-msp/normalized-ii16d2.wcnf,1,0.98817,0.44864
benchmarks/pms_industrial/bcp-msp/normalized-ii16e1.wcnf,1,0.97802,0.50295
benchmarks/pms_industrial/bcp-msp/normalized-ii16e2.wcnf,1,0.98817,0.45161
benchmarks/pms_industrial/bcp-msp/normalized-ii32a1.wcnf,1,0.98182,0.38662
benchmarks/pms_industrial/bcp-msp/normalized-ii32b1.wcnf,1,0.94118,0.70556
benchmarks/pms_industrial/bcp-msp/normalized-ii32b2.wcnf,1,0.96154,0.55327
benchmarks/pms_industrial/bcp-msp/normalized-ii32b3.wcnf,1,0.98319,0.42672
benchmarks/pms_industrial/bcp-msp/normalized-ii32b4.wcnf,1,0.98601,0.40644
benchmarks/pms_industrial/bcp-msp/normalized-ii32c1.wcnf,1,0.94118,0.72618
benchmarks/pms_industrial/bcp-msp/normalized-ii32c2.wcnf,1,0.96226,0.58509
