@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE pnr_cls_mean NUMERIC
@ATTRIBUTE pnr_var_spread NUMERIC

@DATA
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832713.cnf.wcnf,1,1,0.47476,0.58666,400,0.68583,0.88889
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832714.cnf.wcnf,1,1,0.47736,0.58715,400,0.68167,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832715.cnf.wcnf,1,1,0.48184,0.59759,400,0.69083,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195561.cnf.wcnf,1,1,0.48435,0.58614,450,0.67111,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195562.cnf.wcnf,1,1,0.50547,0.57003,450,0.65852,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195563.cnf.wcnf,1,1,0.46625,0.61754,450,0.69185,0.81818
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195564.cnf.wcnf,1,1,0.50444,0.58142,450,0.66296,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195565.cnf.wcnf,1,1,0.50868,0.58544,450,0.67037,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195566.cnf.wcnf,1,1,0.49443,0.60228,450,0.67111,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195567.cnf.wcnf,1,1,0.50111,0.5808,450,0.66593,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195568.cnf.wcnf,1,1,0.47542,0.59795,450,0.67926,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195569.cnf.wcnf,1,1,0.49527,0.59562,450,0.67926,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195570.cnf.wcnf,1,1,0.48881,0.58556,450,0.66815,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558416.cnf.wcnf,1,1,0.56633,0.53675,500,0.62667,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558417.cnf.wcnf,1,1,0.50169,0.58225,500,0.65533,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,1,0.50496,0.57856,500,0.66067,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,1,0.50283,0.57699,500,0.65733,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,1,0.53552,0.55831,500,0.638,0.77778
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,1,0.51655,0.56613,500,0.646,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,1,0.52883,0.57085,500,0.654,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,1,0.49688,0.57686,500,0.662,0.81818
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,1,0.47928,0.59059,500,0.66267,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,1,0.50281,0.57481,500,0.64467,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,1,0.54385,0.56008,550,0.63151,0.9
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,1,0.50691,0.56084,550,0.64182,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,1,0.51472,0.5552,550,0.62909,0.875
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,1,0.52723,0.5599,550,0.63515,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,1,0.5316,0.55788,550,0.63152,0.90909
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,1,0.51668,0.5608,550,0.63515,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,1,0.51972,0.55588,550,0.63636,0.77778
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,0.90909,0.51528,0.56055,550,0.63939,0.76623
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,1,0.50153,0.58729,550,0.65576,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,1,0.5078,0.56785,550,0.64121,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,1,0.56594,0.53045,600,0.60667,0.88889
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,1,0.51955,0.56374,600,0.62944,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,1,0.52346,0.56223,600,0.63167,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,1,0.52338,0.57071,600,0.63111,0.78571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,1,0.53656,0.55387,600,0.62389,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,1,0.50446,0.56711,600,0.64222,0.875
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,1,0.50725,0.55953,600,0.63167,0.9
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,1,0.53979,0.5343,600,0.61167,0.90909
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.85714,0.52946,0.5396,600,0.61111,0.71429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,1,0.53921,0.5506,600,0.62389,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.90909,0.55987,0.5202,650,0.59333,0.70909
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,1,0.53333,0.54462,650,0.61077,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,1,0.52327,0.55107,650,0.61897,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,1,0.54787,0.53453,650,0.60359,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.90909,0.57683,0.52027,650,0.58564,0.69481
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,1,0.53565,0.54348,650,0.60974,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,1,0.53386,0.55629,650,0.62154,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.9,0.52622,0.55627,650,0.61692,0.73333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,1,0.55185,0.5373,650,0.60615,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,1,0.53075,0.5473,650,0.61436,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.875,0.53605,0.54959,700,0.61143,0.6875
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.85714,0.53392,0.54215,700,0.60619,0.62637
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.83333,0.53672,0.54112,700,0.60762,0.63333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.91667,0.50761,0.57385,700,0.62952,0.75877
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,1,0.54638,0.54572,700,0.60476,0.88889
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,1,0.58243,0.51329,700,0.57762,0.875
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,1,0.52603,0.55311,700,0.61286,0.75
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,1,0.54251,0.54173,700,0.60524,0.8
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,1,0.54136,0.55767,700,0.61429,0.85714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.85714,0.55699,0.52881,700,0.59619,0.7033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.85714,0.55263,0.53923,750,0.59733,0.63492
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,1,0.52856,0.5528,750,0.60844,0.78571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.875,0.55015,0.53507,750,0.59156,0.73214
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.91667,0.5297,0.55079,750,0.60711,0.71667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,1,0.57025,0.52826,750,0.58756,0.83333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.92308,0.5447,0.53882,750,0.59867,0.74126
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,0.90909,0.52107,0.56205,750,0.61422,0.78409
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.81818,0.53929,0.54178,750,0.60356,0.6039
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.8,0.5602,0.5348,750,0.59778,0.6
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.84615,0.54877,0.52622,750,0.58756,0.74615
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.66667,0.521,0.53373,1056,0.59659,0.27778
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.66667,0.51889,0.5311,1056,0.5973,0.2549
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.66667,0.52374,0.52265,1056,0.59138,0.27778
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.66667,0.51167,0.52487,1056,0.5928,0.2549
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.66667,0.51224,0.53843,1056,0.59943,0.27778
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.64706,0.53345,0.52008,1056,0.58902,0.25817
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.66667,0.53176,0.52252,1056,0.59138,0.2549
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.66667,0.52695,0.52466,1056,0.59186,0.27778
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.66667,0.51902,0.52404,1056,0.59304,0.2549
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.64706,0.52181,0.52008,1056,0.58902,0.25817
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.64706,0.51898,0.53606,1266,0.59814,0.25817
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.66667,0.52499,0.52309,1266,0.59044,0.2549
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.64706,0.52295,0.52429,1266,0.59103,0.25817
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.66667,0.52151,0.52857,1266,0.59498,0.2549
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.64706,0.53235,0.52891,1266,0.59321,0.25817
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.66667,0.54235,0.50976,1266,0.58294,0.27778
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.64706,0.52061,0.53058,1266,0.5936,0.25817
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.66667,0.51548,0.5288,1266,0.59321,0.27778
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.66667,0.52758,0.51887,1266,0.58906,0.27778
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.66667,0.52759,0.51819,1266,0.58748,0.2549
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.66667,0.53194,0.51737,1476,0.58706,0.27778
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.66667,0.51919,0.52997,1476,0.59468,0.27778
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.66667,0.5086,0.5403,1476,0.60146,0.27778
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.66667,0.52784,0.53012,1476,0.59536,0.2549
benchmarks/pms_crafted/maxone/structured/3col140_5_4.shuffled.cnf.wcnf,1,0.64706,0.51001,0.54015,1476,0.60078,0.25817
benchmarks/pms_crafted/maxone/structured/3col140_5_5.shuffled.cnf.wcnf,1,0.66667,0.52497,0.52829,1476,0.59367,0.27778
benchmarks/pms_crafted/maxone/structured/3col140_5_6.shuffled.cnf.wcnf,1,0.66667,0.5224,0.52088,1476,0.58977,0.2549
benchmarks/pms_crafted/maxone/structured/3col140_5_7.shuffled.cnf.wcnf,1,0.66667,0.52471,0.52854,1476,0.59434,0.27778
benchmarks/pms_crafted/maxone/structured/3col140_5_8.shuffled.cnf.wcnf,1,0.66667,0.51169,0.53398,1476,0.59875,0.2549
benchmarks/pms_crafted/maxone/structured/3col140_5_9.shuffled.cnf.wcnf,1,0.66667,0.5104,0.53625,1476,0.59959,0.2549
benchmarks/pms_crafted/maxone/structured/3col80_5_1.shuffled.cnf.wcnf,1,0.64706,0.51823,0.52909,846,0.59338,0.25817
benchmarks/pms_crafted/maxone/structured/3col80_5_10.shuffled.cnf.wcnf,1,0.66667,0.50668,0.54154,846,0.60284,0.27778
benchmarks/pms_crafted/maxone/structured/3col80_5_2.shuffled.cnf.wcnf,1,0.66667,0.53316,0.52555,846,0.59043,0.27778
benchmarks/pms_crafted/maxone/structured/3col80_5_3.shuffled.cnf.wcnf,1,0.64706,0.52605,0.52804,846,0.59368,0.25817
benchmarks/pms_crafted/maxone/structured/3col80_5_4.shuffled.cnf.wcnf,1,0.66667,0.53119,0.52288,846,0.58983,0.2549
benchmarks/pms_crafted/maxone/structured/3col80_5_5.shuffled.cnf.wcnf,1,0.66667,0.52405,0.52788,846,0.59368,0.27778
benchmarks/pms_crafted/maxone/structured/3col80_5_6.shuffled.cnf.wcnf,1,0.66667,0.51672,0.53376,846,0.59722,0.27778
benchmarks/pms_crafted/maxone/structured/3col80_5_7.shuffled.cnf.wcnf,1,0.66667,0.49735,0.54406,846,0.60343,0.27778
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,0.66667,0.52611,0.53229,846,0.59634,0.27778
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,0.66667,0.51651,0.53272,846,0.59752,0.27778
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,1,0.5475,0.55526,1318,0.6219,0.5
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,0.66667,0.55386,0.55159,3231,0.61854,0.16667
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,1,0.55328,0.55224,7642,0.61807,0.5
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,1,0.5201,0.68587,1002,0.666,0.55556
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,1,0.54384,0.65928,2105,0.64877,0.55556
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,1,0.56114,0.64231,4423,0.64532,0.6
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,1,0.56389,0.63081,6703,0.64006,0.6
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,1,0.56488,0.62022,9954,0.63619,0.6
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,1,0.55916,0.61847,13291,0.63921,0.6
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,0.66667,0.52714,0.52288,5546,0.56882,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,0.66667,0.52821,0.52342,5546,0.56924,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,0.66667,0.52305,0.52346,5546,0.56942,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,0.66667,0.52114,0.52437,5546,0.57056,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,0.66667,0.52222,0.52631,5546,0.57212,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,0.66667,0.52325,0.524,5546,0.57014,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,0.66667,0.52551,0.52318,5546,0.56888,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,0.66667,0.5269,0.5226,5546,0.56834,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,0.66667,0.52078,0.52576,5546,0.57176,0.20513
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,0.66667,0.52528,0.52339,5546,0.56948,0.20513
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,0.97619,0.66822,0.52814,5897,0.52964,0.92857
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,1,0.38779,0.61259,1118,0.63147,0.72727
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,1,0.38823,0.61764,1102,0.62928,0.66667
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,1,0.38726,0.60732,1112,0.63069,0.88889
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,1,0.38976,0.62297,1106,0.6289,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,1,0.38765,0.62169,1110,0.63024,0.69231
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,1,0.38697,0.61243,1123,0.63231,0.76923
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,1,0.38896,0.61987,1214,0.60932,0.75
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,1,0.38179,0.62259,1226,0.61419,0.66667
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,1,0.38912,0.61866,1223,0.61177,0.8
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,1,0.38486,0.61438,1246,0.61679,0.72727
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,1,0.38849,0.62053,1231,0.61271,0.69231
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,1,0.40015,0.61541,1232,0.60987,0.75
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,1,0.40096,0.60525,1258,0.58863,0.72727
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,1,0.39815,0.61062,1274,0.59225,0.81818
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,1,0.41317,0.60445,1267,0.58658,0.9
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,1,0.40381,0.60394,1259,0.58822,0.83333
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,1,0.41607,0.60723,1259,0.58394,0.81818
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,1,0.41753,0.60187,1264,0.58468,0.83333
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,1,0.49565,0.58927,1298,0.52818,0.8
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,1,0.49271,0.58291,1297,0.5284,0.83333
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,1,0.49424,0.58618,1302,0.52972,0.69231
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,1,0.50088,0.58851,1299,0.52832,0.81818
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_5.wcsp.wcnf,1,1,0.49377,0.57727,1297,0.52913,0.81818
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_6.wcsp.wcnf,1,1,0.49006,0.58481,1301,0.53142,0.69231
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_1.wcsp.wcnf,1,1,0.59057,0.55412,1305,0.47386,0.83333
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_2.wcsp.wcnf,1,1,0.57248,0.5618,1308,0.47999,0.75
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_3.wcsp.wcnf,1,1,0.57999,0.56766,1308,0.47681,0.8
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_4.wcsp.wcnf,1,1,0.57069,0.55681,1307,0.48009,0.91667
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_5.wcsp.wcnf,1,1,0.57991,0.55769,1308,0.47687,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_6.wcsp.wcnf,1,1,0.56506,0.55998,1307,0.48156,0.91667
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_1.wcsp.wcnf,1,1,0.76529,0.50829,1309,0.37796,0.81818
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_2.wcsp.wcnf,1,1,0.79521,0.51104,1309,0.37122,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_3.wcsp.wcnf,1,1,0.77883,0.50938,1309,0.37419,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_4.wcsp.wcnf,1,1,0.79597,0.50836,1309,0.37052,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_5.wcsp.wcnf,1,1,0.78033,0.50883,1309,0.37456,0.9
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_6.wcsp.wcnf,1,1,0.7888,0.51575,1309,0.3727,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_1.wcsp.wcnf,1,1,1.02684,0.45698,1309,0.28374,0.91667
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_2.wcsp.wcnf,1,1,1.03341,0.45848,1309,0.28247,0.91667
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_3.wcsp.wcnf,1,1,1.00803,0.45694,1309,0.28711,0.91667
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_4.wcsp.wcnf,1,1,1.02416,0.45827,1309,0.284,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_5.wcsp.wcnf,1,1,0.99283,0.46043,1309,0.28972,0.90909
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_6.wcsp.wcnf,1,1,1.00519,0.46169,1309,0.2875,0.9
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein15.opb.msat.wcnf,1,1,0.79067,0.50329,162,0.51091,0.8
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein27.opb.msat.wcnf,1,1,0.74609,0.47588,462,0.53676,0.8
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein45.opb.msat.wcnf,1,0.96154,0.71006,0.45711,1143,0.55888,0.81868
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein9.opb.msat.wcnf,1,0.85714,0.60428,0.54318,78,0.52137,0.60714
benchmarks/pms_industrial/aes/mul_8_11.wcnf,1,0.99976,0.47947,0.99526,80288,0.81307,0.00751
benchmarks/pms_industrial/aes/mul_8_13.wcnf,1,0.99976,0.48436,0.99518,80592,0.81001,0.00751
benchmarks/pms_industrial/aes/mul_8_14.wcnf,1,0.99988,0.46805,0.99525,79580,0.82031,0.00763
benchmarks/pms_industrial/aes/mul_8_3.wcnf,1,0.99988,0.27809,0.99532,70328,0.92822,0.00763
benchmarks/pms_industrial/aes/mul_8_9.wcnf,1,0.99988,0.34653,0.99597,73120,0.89278,0.00763
benchmarks/pms_industrial/aes/sbox_4.wcnf,1,0.9697,0.78262,0.94011,387,0.62016,0.08081
benchmarks/pms_industrial/aes/sbox_8.wcnf,1,0.99951,1.44588,0.99903,201533,0.32392,0.00726
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_001_area_delay.wcnf,1,0.9697,0.8123,0.2967,42145,0.29001,0.95215
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_002_area_delay.wcnf,1,0.9697,0.81144,0.31047,21088,0.29132,0.94747
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_003_area_delay.wcnf,1,0.9697,0.78933,0.30143,26463,0.29761,0.94886
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_004_area_delay.wcnf,1,0.94118,0.76844,0.30849,20228,0.30455,0.91261
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_005_area_delay.wcnf,1,0.98462,1.56396,0.24877,131856,0.13928,0.98247
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_006_area_delay.wcnf,1,0.94118,0.76839,0.33273,9206,0.30781,0.88235
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_007_area_delay.wcnf,1,0.9697,0.8164,0.29765,42034,0.28882,0.95246
