@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC

@DATA
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.64615,0.02923,0.00615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,0.62615,0.03077,0.00308
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,0.59692,0.02308,0.00615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.63077,0.03077,0.00462
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,0.63538,0.02615,0.00615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,0.61231,0.02615,0.00615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.59143,0.02286,0.00571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.59857,0.01714,0.00857
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.60286,0.02429,0.00571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.57857,0.02,0.01
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,0.60714,0.02429,0.00571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,0.65571,0.02857,0.00429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,0.60714,0.02286,0.00714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,0.60571,0.02429,0.00714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,0.60286,0.02429,0.00429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.62714,0.02286,0.00857
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.61333,0.02133,0.008
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,0.59467,0.028,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.604,0.02533,0.00533
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.592,0.02267,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,0.60933,0.024,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.60133,0.02533,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,0.576,0.028,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.592,0.02267,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.616,0.028,0.00667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.62267,0.02133,0.008
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.47254,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.46686,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.49432,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.49242,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.46496,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.50284,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.48958,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.47538,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.49337,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.49905,0.00095,0.0161
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.48025,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.50237,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.48578,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.4842,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.49605,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.51422,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.46919,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.48183,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.50395,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.48973,0.00079,0.01343
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.50339,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.48238,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.47561,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.50339,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_4.shuffled.cnf.wcnf,1,0.46477,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_5.shuffled.cnf.wcnf,1,0.48577,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_6.shuffled.cnf.wcnf,1,0.49322,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_7.shuffled.cnf.wcnf,1,0.48645,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_8.shuffled.cnf.wcnf,1,0.47222,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col140_5_9.shuffled.cnf.wcnf,1,0.47019,0.00068,0.01152
benchmarks/pms_crafted/maxone/structured/3col80_5_1.shuffled.cnf.wcnf,1,0.44326,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_10.shuffled.cnf.wcnf,1,0.47872,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_2.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_3.shuffled.cnf.wcnf,1,0.49409,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_4.shuffled.cnf.wcnf,1,0.49291,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_5.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_6.shuffled.cnf.wcnf,1,0.49291,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_7.shuffled.cnf.wcnf,1,0.46099,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,0.48818,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,0.66692,0.00759,0.00076
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,0.66667,0.00155,0.00186
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,0.6637,0.00131,0.00013
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,0.77445,0.0489,0.001
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,0.77292,0.03325,0.00048
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,0.75356,0.0572,0.00023
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,0.75518,0.05624,0.00015
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,0.75527,0.04189,0.0001
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,0.75623,0.0325,0.00008
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,0.45294,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,0.44537,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,0.43653,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,0.44374,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,0.44609,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,0.44392,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,0.44464,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,0.45709,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,0.44086,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,0.45492,0.01064,0.00108
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,0.72969,0.00865,0.00543
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,0.32469,0.05188,0.00089
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,0.32396,0.05172,0.00091
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,0.32464,0.05665,0.0009
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,0.3255,0.04702,0.0009
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,0.32523,0.05676,0.0009
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,0.32235,0.06411,0.00089
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,0.37315,0.03871,0.00082
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,0.36134,0.05139,0.00082
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,0.35487,0.04661,0.00082
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,0.35233,0.05217,0.0008
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,0.36556,0.05037,0.00081
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,0.35877,0.04708,0.00081
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,0.41812,0.05008,0.00079
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,0.4168,0.04003,0.00078
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,0.42226,0.04262,0.00079
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,0.41144,0.04607,0.00079
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,0.42812,0.04051,0.00079
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,0.42484,0.03877,0.00079
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,0.53005,0.03467,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,0.53277,0.03701,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,0.52151,0.03533,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,0.50808,0.03156,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_5.wcsp.wcnf,1,0.52429,0.03624,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_6.wcsp.wcnf,1,0.51653,0.03613,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_1.wcsp.wcnf,1,0.60536,0.03372,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_2.wcsp.wcnf,1,0.60321,0.03135,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_3.wcsp.wcnf,1,0.61774,0.03135,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_4.wcsp.wcnf,1,0.60673,0.0329,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_5.wcsp.wcnf,1,0.61697,0.03211,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_70_6.wcsp.wcnf,1,0.60826,0.03137,0.00077
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_1.wcsp.wcnf,1,0.76929,0.02521,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_2.wcsp.wcnf,1,0.75936,0.02368,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_3.wcsp.wcnf,1,0.7754,0.02674,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_4.wcsp.wcnf,1,0.76623,0.02445,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_5.wcsp.wcnf,1,0.76547,0.02368,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_80_6.wcsp.wcnf,1,0.76012,0.02292,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_1.wcsp.wcnf,1,0.86784,0.01833,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_2.wcsp.wcnf,1,0.86784,0.01681,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_3.wcsp.wcnf,1,0.87319,0.02139,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_4.wcsp.wcnf,1,0.87242,0.01833,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_5.wcsp.wcnf,1,0.88006,0.01681,0.00076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_90_6.wcsp.wcnf,1,0.87624,0.01757,0.00076
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein15.opb.msat.wcnf,1,0.62346,0.05556,0.00617
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein27.opb.msat.wcnf,1,0.58225,0.03247,0.00216
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein45.opb.msat.wcnf,1,0.54768,0.021,0.00175
benchmarks/pms_crafted/pseudo/miplib/normalized-mps-v2-20-10-stein9.opb.msat.wcnf,1,0.55128,0.11538,0.03846
benchmarks/pms_industrial/aes/mul_8_11.wcnf,1,0.18693,0.04942,0.00161
benchmarks/pms_industrial/aes/mul_8_13.wcnf,1,0.18999,0.04924,0.0016
benchmarks/pms_industrial/aes/mul_8_14.wcnf,1,0.17969,0.10133,0.00162
benchmarks/pms_industrial/aes/mul_8_3.wcnf,1,0.07178,0.11466,0.00183
benchmarks/pms_industrial/aes/mul_8_9.wcnf,1,0.10722,0.11028,0.00176
benchmarks/pms_industrial/aes/sbox_4.wcnf,1,0.37984,0.06202,0.02326
benchmarks/pms_industrial/aes/sbox_8.wcnf,1,0.67608,0.00953,0.00064
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_001_area_delay.wcnf,1,0.99279,0.06964,0.00007
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_002_area_delay.wcnf,1,0.99056,0.03087,0.00014
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_003_area_delay.wcnf,1,0.99112,0.08151,0.00011
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_004_area_delay.wcnf,1,0.98952,0.09388,0.00015
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_005_area_delay.wcnf,1,0.99736,0.02684,0.00002
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_006_area_delay.wcnf,1,0.98381,0.03541,0.00022
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_007_area_delay.wcnf,1,0.99282,0.06942,0.00005
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_008_area_delay.wcnf,1,0.98623,0.1172,0.00015
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_009_area_delay.wcnf,1,0.99095,0.08232,0.00009
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_010_area_delay.wcnf,1,0.99282,0.02567,0.00007
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_011_area_delay.wcnf,1,0.99342,0.0648,0.00006
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_012_area_delay.wcnf,1,0.99379,0.06204,0.00005
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_013_area_delay.wcnf,1,0.99748,0.00957,0.00001
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_014_area_delay.wcnf,1,0.98881,0.09904,0.00017
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_015_area_delay.wcnf,1,0.9915,0.07905,0.00007
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_016_area_delay.wcnf,1,0.99225,0.02702,0.00006
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_017_area_delay.wcnf,1,0.99235,0.02637,0.00006
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_018_area_delay.wcnf,1,0.98612,0.11733,0.00019
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_019_area_delay.wcnf,1,0.99148,0.07879,0.00007
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_020_area_delay.wcnf,1,0.9877,0.10705,0.00014
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_021_area_delay.wcnf,1,0.99221,0.02668,0.00006
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_022_area_delay.wcnf,1,0.99116,0.02991,0.00011
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_023_area_delay.wcnf,1,0.99742,0.01061,0.00001
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_024_area_delay.wcnf,1,0.98544,0.03354,0.00028
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_025_area_delay.wcnf,1,0.99739,0.0265,0.00002
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_026_area_delay.wcnf,1,0.99306,0.06796,0.00006
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_027_area_delay.wcnf,1,0.99166,0.07829,0.00006
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_028_area_delay.wcnf,1,0.99739,0.02659,0.00002
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_029_area_delay.wcnf,1,0.99729,0.02758,0.00002
benchmarks/pms_industrial/bcp-fir/normalized-f20c10b_030_area_delay.wcnf,1,0.98684,0.03314,0.00013
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_delay.wcnf,1,0.91941,0.05495,0.00733
benchmarks/pms_industrial/bcp-fir/normalized-fir01_area_opers.wcnf,1,0.94541,0.0794,0.00496
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_delay.wcnf,1,0.95918,0.02839,0.00089
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_opers.wcnf,1,0.97332,0.03712,0.00058
benchmarks/pms_industrial/bcp-fir/normalized-fir02_area_partials.wcnf,1,0.968,0.084,0.008
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_delay.wcnf,1,0.98176,0.02325,0.00026
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_opers.wcnf,1,0.98792,0.03526,0.00011
benchmarks/pms_industrial/bcp-fir/normalized-fir03_area_partials.wcnf,1,0.97679,0.0527,0.00042
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_delay.wcnf,1,0.95888,0.03372,0.00082
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_opers.wcnf,1,0.97269,0.05789,0.00055
benchmarks/pms_industrial/bcp-fir/normalized-fir04_area_partials.wcnf,1,0.94643,0.08929,0.01786
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_delay.wcnf,1,0.98049,0.02166,0.00018
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_opers.wcnf,1,0.98557,0.03244,0.00013
benchmarks/pms_industrial/bcp-fir/normalized-fir05_area_partials.wcnf,1,0.98595,0.04441,0.00112
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_delay.wcnf,1,0.98314,0.01994,0.00016
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_opers.wcnf,1,0.98918,0.03503,0.00007
benchmarks/pms_industrial/bcp-fir/normalized-fir06_area_partials.wcnf,1,0.96667,0.06816,0.001
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_delay.wcnf,1,0.99137,0.0173,0.00003
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_opers.wcnf,1,0.99203,0.07956,0.00003
benchmarks/pms_industrial/bcp-fir/normalized-fir07_area_partials.wcnf,1,0.94521,0.09785,0.00391
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_delay.wcnf,1,0.99659,0.00831,0.00001
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_opers.wcnf,1,0.99652,0.01346,0
benchmarks/pms_industrial/bcp-fir/normalized-fir08_area_partials.wcnf,1,0.99384,0.01339,0.00001
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_delay.wcnf,1,0.99137,0.01733,0.00003
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_opers.wcnf,1,0.99226,0.07802,0.00003
benchmarks/pms_industrial/bcp-fir/normalized-fir09_area_partials.wcnf,1,0.982,0.03165,0.0001
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_delay.wcnf,1,0.99414,0.00855,0.00001
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_opers.wcnf,1,0.99393,0.01477,0.00001
benchmarks/pms_industrial/bcp-fir/normalized-fir10_area_partials.wcnf,1,0.97402,0.04438,0.00026
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.01.wcnf,1,0.3381,0.00372,0.00003
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.02.wcnf,1,0.28954,0.00264,0.00002
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.03.wcnf,1,0.34818,0.00348,0.00003
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.04.wcnf,1,0.30716,0.00236,0.00002
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.05.wcnf,1,0.30176,0.00294,0.00003
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.06.wcnf,1,0.3852,0.00296,0.00003
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.07.wcnf,1,0.33451,0.00271,0.00002
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.08.wcnf,1,0.30174,0.00238,0.00002
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-ibd_50.09.wcnf,1,0.28999,0.00306,0.00003
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_CEU_75.wcnf,1,0.53596,0.06961,0.00232
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_HCB_75.wcnf,1,0.37237,0.01887,0.00036
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_JPT_75.wcnf,1,0.33248,0.0132,0.00032
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr10_YRI_75.wcnf,1,0.35023,0.00628,0.00006
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_CEU_75.wcnf,1,0.35546,0.00805,0.00011
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_HCB_75.wcnf,1,0.35183,0.0229,0.00044
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_JPT_75.wcnf,1,0.37105,0.0141,0.00019
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_YRI_75.wcnf,1,0.35808,0.00456,0.00002
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.1.wcnf,1,0.32406,0.00135,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.10.wcnf,1,0.31754,0.00119,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.18.wcnf,1,0.33324,0.00124,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.19.wcnf,1,0.33242,0.00106,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.26.wcnf,1,0.3115,0.00129,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.27.wcnf,1,0.33722,0.00145,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.29.wcnf,1,0.29562,0.00121,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.30.wcnf,1,0.32409,0.00128,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.32.wcnf,1,0.30843,0.00116,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.34.wcnf,1,0.33391,0.00139,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.37.wcnf,1,0.34275,0.00137,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.38.wcnf,1,0.31696,0.00126,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.50.wcnf,1,0.34141,0.00115,0.00001
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.54.wcnf,1,0.3002,0.00106,0.00001
