@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_var_mean NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE soft_max NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE soft_mean NUMERIC
@ATTRIBUTE soft_std NUMERIC

@DATA
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-2.clq.wcnf,1,0.02054,0.00466,0.01096,0.01561,0.0132,0.00667,0.07166,0.00667,0.06757,0.0132,0.02054,1,7302,0.02054,1,0
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-3.clq.wcnf,1,0.02054,0.00411,0.01082,0.01493,0.0132,0.00667,0.07166,0.00667,0.05695,0.0132,0.02054,1,7302,0.02054,1,0
benchmarks/pms_crafted/maxclicque/random/max_clq_150-8-4023-4.clq.wcnf,1,0.02054,0.00356,0.01123,0.01479,0.0132,0.00667,0.07166,0.00667,0.05646,0.0132,0.02054,1,7302,0.02054,1,0
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-1.clq.wcnf,1,0.02188,0.00496,0.01109,0.01605,0.01319,0.00667,0.07395,0.00667,0.06569,0.01319,0.02188,1,6855,0.02188,1,0
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-2.clq.wcnf,1,0.02188,0.00452,0.0108,0.01532,0.01319,0.00667,0.07395,0.00667,0.0689,0.01319,0.02188,1,6855,0.02188,1,0
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-3.clq.wcnf,1,0.02188,0.00511,0.01021,0.01532,0.01319,0.00667,0.07395,0.00667,0.06726,0.01319,0.02188,1,6855,0.02188,1,0
benchmarks/pms_crafted/maxclicque/random/max_clq_150-9-4470-4.clq.wcnf,1,0.02188,0.00423,0.01123,0.01546,0.01319,0.00667,0.07395,0.00667,0.06455,0.01319,0.02188,1,6855,0.02188,1,0
benchmarks/pms_crafted/maxclicque/structured/brock200_1.clq.wcnf,1,0.03798,0.00665,0.00665,0.01329,0.00981,0.005,0.09743,0.005,0.11336,0.00981,0.03798,1,5266,0.03798,1,0
benchmarks/pms_crafted/maxclicque/structured/brock200_2.clq.wcnf,1,0.01956,0.00352,0.00841,0.01193,0.0099,0.005,0.06991,0.005,0.06503,0.0099,0.01956,1,10224,0.01956,1,0
benchmarks/pms_crafted/maxclicque/structured/brock200_3.clq.wcnf,1,0.02484,0.00435,0.0082,0.01254,0.00988,0.005,0.07879,0.005,0.08046,0.00988,0.02484,1,8052,0.02484,1,0
benchmarks/pms_crafted/maxclicque/structured/brock200_4.clq.wcnf,1,0.02853,0.00499,0.00756,0.01255,0.00986,0.005,0.08444,0.005,0.0934,0.00986,0.02853,1,7011,0.02853,1,0
benchmarks/pms_crafted/maxclicque/structured/brock400_1.clq.wcnf,1,0.01953,0.00234,0.00391,0.00625,0.00495,0.0025,0.06992,0.0025,0.08264,0.00495,0.01953,1,20477,0.01953,1,0
benchmarks/pms_crafted/maxclicque/structured/brock400_2.clq.wcnf,1,0.01959,0.00265,0.00353,0.00617,0.00495,0.0025,0.07002,0.0025,0.08002,0.00495,0.01959,1,20414,0.01959,1,0
benchmarks/pms_crafted/maxclicque/structured/brock400_3.clq.wcnf,1,0.01949,0.00229,0.0038,0.00609,0.00495,0.0025,0.06985,0.0025,0.08113,0.00495,0.01949,1,20519,0.01949,1,0
benchmarks/pms_crafted/maxclicque/structured/brock400_4.clq.wcnf,1,0.01957,0.0025,0.00362,0.00612,0.00495,0.0025,0.06999,0.0025,0.08204,0.00495,0.01957,1,20435,0.01957,1,0
benchmarks/pms_crafted/maxclicque/structured/brock800_1.clq.wcnf,1,0.00709,0.00074,0.00213,0.00286,0.00249,0.00125,0.04197,0.00125,0.0457,0.00249,0.00709,1,112895,0.00709,1,0
benchmarks/pms_crafted/maxclicque/structured/brock800_2.clq.wcnf,1,0.00713,0.00084,0.00208,0.00292,0.00249,0.00125,0.04209,0.00125,0.04867,0.00249,0.00713,1,112234,0.00713,1,0
benchmarks/pms_crafted/maxclicque/structured/brock800_3.clq.wcnf,1,0.00708,0.00074,0.00214,0.00288,0.00249,0.00125,0.04194,0.00125,0.04827,0.00249,0.00708,1,113067,0.00708,1,0
benchmarks/pms_crafted/maxclicque/structured/brock800_4.clq.wcnf,1,0.00709,0.00074,0.00208,0.00283,0.00249,0.00125,0.042,0.00125,0.04779,0.00249,0.00709,1,112757,0.00709,1,0
benchmarks/pms_crafted/maxclicque/structured/c-fat200-1.clq.wcnf,1,0.01077,0.00016,0.00986,0.01002,0.00994,0.005,0.05192,0.005,0,0.00995,0.01077,1,18566,0.01077,1,0
benchmarks/pms_crafted/maxclicque/structured/c-fat200-2.clq.wcnf,1,0.01186,0.00012,0.00984,0.00996,0.00994,0.005,0.05446,0.005,0,0.00994,0.01186,1,16865,0.01186,1,0
benchmarks/pms_crafted/maxclicque/structured/c-fat200-5.clq.wcnf,1,0.0172,0.00026,0.0098,0.01006,0.00991,0.005,0.06558,0.005,0,0.00991,0.0172,1,11627,0.0172,1,0
benchmarks/pms_crafted/maxclicque/structured/c-fat500-1.clq.wcnf,1,0.00414,0.00002,0.00397,0.004,0.00399,0.002,0.03209,0.002,0,0.00399,0.00414,1,120791,0.00414,1,0
benchmarks/pms_crafted/maxclicque/structured/c-fat500-10.clq.wcnf,1,0.00636,0.00004,0.00397,0.00401,0.00399,0.002,0.03991,0.002,0,0.00399,0.00636,1,78623,0.00636,1,0
benchmarks/pms_crafted/maxclicque/structured/c-fat500-2.clq.wcnf,1,0.00431,0.00003,0.00398,0.004,0.00399,0.002,0.03273,0.002,0,0.00399,0.00431,1,116111,0.00431,1,0
benchmarks/pms_crafted/maxclicque/structured/c-fat500-5.clq.wcnf,1,0.0049,0.00003,0.00397,0.004,0.00399,0.002,0.0351,0.002,0,0.00399,0.0049,1,102059,0.0049,1,0
benchmarks/pms_crafted/maxclicque/structured/hamming10-2.clq.wcnf,1,0.16667,0,0.00179,0.00179,0.00179,0.00098,0.20328,0.00098,0,0.00179,0.16667,1,6144,0.16667,1,0
benchmarks/pms_crafted/maxclicque/structured/hamming10-4.clq.wcnf,1,0.0113,0,0.00194,0.00194,0.00194,0.00098,0.05314,0.00098,0,0.00194,0.0113,1,90624,0.0113,1,0
benchmarks/pms_crafted/maxclicque/structured/hamming6-2.clq.wcnf,1,0.25,0,0.02734,0.02734,0.02734,0.01562,0.24744,0.01562,0,0.02734,0.25,1,256,0.25,1,0
benchmarks/pms_crafted/maxclicque/structured/hamming6-4.clq.wcnf,1,0.04651,0,0.03052,0.03052,0.03052,0.01562,0.1078,0.01562,0,0.03052,0.04651,1,1376,0.04651,1,0
benchmarks/pms_crafted/maxclicque/structured/hamming8-2.clq.wcnf,1,0.2,0,0.00703,0.00703,0.00703,0.00391,0.22222,0.00391,0,0.00703,0.2,1,1280,0.2,1,0
benchmarks/pms_crafted/maxclicque/structured/hamming8-4.clq.wcnf,1,0.02128,0,0.00773,0.00773,0.00773,0.00391,0.07294,0.00391,0,0.00773,0.02128,1,12032,0.02128,1,0
benchmarks/pms_crafted/maxclicque/structured/johnson16-2-4.clq.wcnf,1,0.06667,0,0.01611,0.01611,0.01611,0.00833,0.12902,0.00833,0,0.01611,0.06667,1,1800,0.06667,1,0
benchmarks/pms_crafted/maxclicque/structured/johnson32-2-4.clq.wcnf,1,0.03226,0,0.00397,0.00397,0.00397,0.00202,0.08977,0.00202,0,0.00397,0.03226,1,15376,0.03226,1,0
benchmarks/pms_crafted/maxclicque/structured/johnson8-2-4.clq.wcnf,1,0.14286,0,0.06633,0.06633,0.06633,0.03571,0.18842,0.03571,0,0.06633,0.14286,1,196,0.14286,1,0
benchmarks/pms_crafted/maxclicque/structured/johnson8-4-4.clq.wcnf,1,0.11111,0,0.02698,0.02698,0.02698,0.01429,0.16638,0.01429,0,0.02698,0.11111,1,630,0.11111,1,0
benchmarks/pms_crafted/maxclicque/structured/keller4.clq.wcnf,1,0.03244,0.00417,0.00892,0.01309,0.01151,0.00585,0.09004,0.00585,0.12169,0.01151,0.03244,1,5271,0.03244,1,0
benchmarks/pms_crafted/maxclicque/structured/keller5.clq.wcnf,1,0.01028,0.00103,0.00183,0.00286,0.00257,0.00129,0.05063,0.00129,0.10674,0.00256,0.01028,1,75486,0.01028,1,0
benchmarks/pms_crafted/maxclicque/structured/MANN_a27.clq.wcnf,1,0.35,0.00926,0.0037,0.01296,0.00437,0.00265,0.28908,0.00265,0.5463,0.00437,0.35,1,1080,0.35,1,0
benchmarks/pms_crafted/maxclicque/structured/MANN_a45.clq.wcnf,1,0.34328,0.0063,0.00133,0.00763,0.0016,0.00097,0.28659,0.00097,0.80288,0.0016,0.34328,1,3015,0.34328,1,0
benchmarks/pms_crafted/maxclicque/structured/MANN_a81.clq.wcnf,1,0.33884,0.00378,0.00041,0.00418,0.0005,0.0003,0.28491,0.0003,1.1642,0.0005,0.33884,1,9801,0.33884,1,0
benchmarks/pms_crafted/maxclicque/structured/MANN_a9.clq.wcnf,1,0.38462,0.00855,0.03419,0.04274,0.0359,0.02222,0.30117,0.02222,0.09524,0.0359,0.38462,1,117,0.38462,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-1.clq.wcnf,1,0.00264,0.0008,0.00157,0.00237,0.00201,0.001,0.02579,0.001,0.09701,0.002,0.00264,1,378247,0.00264,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-2.clq.wcnf,1,0.00391,0.00209,0.00092,0.003,0.002,0.001,0.03131,0.001,0.28442,0.002,0.00391,1,255701,0.00391,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat1000-3.clq.wcnf,1,0.00777,0.00243,0.00082,0.00325,0.00199,0.001,0.0442,0.001,0.28852,0.00199,0.00777,1,128754,0.00777,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat300-1.clq.wcnf,1,0.00877,0.00319,0.00491,0.0081,0.00664,0.00333,0.04679,0.00333,0.10213,0.00664,0.00877,1,34217,0.00877,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat300-2.clq.wcnf,1,0.01292,0.00732,0.00306,0.01038,0.00662,0.00333,0.05684,0.00333,0.28037,0.00662,0.01292,1,23222,0.01292,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat300-3.clq.wcnf,1,0.02551,0.00842,0.00281,0.01122,0.00658,0.00333,0.07983,0.00333,0.29058,0.00658,0.02551,1,11760,0.02551,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat500-1.clq.wcnf,1,0.00534,0.00162,0.00316,0.00478,0.00399,0.002,0.03661,0.002,0.10043,0.00399,0.00534,1,93681,0.00534,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat500-2.clq.wcnf,1,0.00803,0.00437,0.00178,0.00615,0.00398,0.002,0.04476,0.002,0.29501,0.00398,0.00803,1,62304,0.00803,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat500-3.clq.wcnf,1,0.0159,0.00506,0.00153,0.00658,0.00397,0.002,0.06308,0.002,0.30243,0.00397,0.0159,1,31450,0.0159,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat700-1.clq.wcnf,1,0.0038,0.00114,0.00225,0.00339,0.00286,0.00143,0.0308,0.00143,0.10081,0.00285,0.0038,1,184351,0.0038,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat700-2.clq.wcnf,1,0.00566,0.00309,0.0013,0.00439,0.00285,0.00143,0.03753,0.00143,0.29683,0.00285,0.00566,1,123622,0.00566,1,0
benchmarks/pms_crafted/maxclicque/structured/p_hat700-3.clq.wcnf,1,0.01123,0.00351,0.00117,0.00468,0.00284,0.00143,0.05305,0.00143,0.3011,0.00284,0.01123,1,62340,0.01123,1,0
benchmarks/pms_crafted/maxclicque/structured/san1000.clq.wcnf,1,0.004,0.00042,0.0018,0.00222,0.002,0.001,0.03166,0.001,0.05671,0.002,0.004,1,250000,0.004,1,0
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_1.clq.wcnf,1,0.03241,0.00486,0.00729,0.01216,0.00984,0.005,0.09002,0.005,0.08486,0.00984,0.03241,1,6170,0.03241,1,0
benchmarks/pms_crafted/maxclicque/structured/san200_0.7_2.clq.wcnf,1,0.03241,0.00989,0.00583,0.01572,0.00984,0.005,0.09002,0.005,0.30437,0.00984,0.03241,1,6170,0.03241,1,0
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_1.clq.wcnf,1,0.09132,0.01461,0.00411,0.01872,0.00954,0.005,0.15092,0.005,0.29761,0.00954,0.09132,1,2190,0.09132,1,0
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_2.clq.wcnf,1,0.09132,0.00868,0.00548,0.01416,0.00954,0.005,0.15092,0.005,0.19895,0.00954,0.09132,1,2190,0.09132,1,0
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_3.clq.wcnf,1,0.09132,0.00959,0.00594,0.01553,0.00954,0.005,0.15092,0.005,0.16984,0.00954,0.09132,1,2190,0.09132,1,0
benchmarks/pms_crafted/maxclicque/structured/san400_0.5_1.clq.wcnf,1,0.00993,0.00127,0.00434,0.00561,0.00498,0.0025,0.04976,0.0025,0.06531,0.00498,0.00993,1,40300,0.00993,1,0
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_1.clq.wcnf,1,0.01643,0.00181,0.00407,0.00588,0.00496,0.0025,0.06414,0.0025,0.06155,0.00496,0.01643,1,24340,0.01643,1,0
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_2.clq.wcnf,1,0.01643,0.00193,0.00394,0.00588,0.00496,0.0025,0.06414,0.0025,0.06208,0.00496,0.01643,1,24340,0.01643,1,0
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_3.clq.wcnf,1,0.01643,0.00234,0.00382,0.00616,0.00496,0.0025,0.06414,0.0025,0.09047,0.00496,0.01643,1,24340,0.01643,1,0
benchmarks/pms_crafted/maxclicque/structured/san400_0.9_1.clq.wcnf,1,0.04773,0.00394,0.0031,0.00704,0.00488,0.0025,0.1092,0.0025,0.13625,0.00488,0.04773,1,8380,0.04773,1,0
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.7.clq.wcnf,1,0.03209,0.00658,0.00626,0.01284,0.00984,0.005,0.08957,0.005,0.10118,0.00984,0.03209,1,6232,0.03209,1,0
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.9.clq.wcnf,1,0.08941,0.01028,0.00492,0.0152,0.00955,0.005,0.14934,0.005,0.20876,0.00955,0.08941,1,2237,0.08941,1,0
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.5.clq.wcnf,1,0.00995,0.00179,0.00415,0.00594,0.00498,0.0025,0.04981,0.0025,0.05255,0.00498,0.00995,1,40216,0.00995,1,0
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.7.clq.wcnf,1,0.01644,0.00238,0.0037,0.00608,0.00496,0.0025,0.06415,0.0025,0.07814,0.00496,0.01644,1,24331,0.01644,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832706.cnf.wcnf,1,0.6625,0.03,0.0025,0.0325,0.015,0.01333,0.43033,0.00667,0.4046,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832707.cnf.wcnf,1,0.69,0.0325,0.0025,0.035,0.015,0.01333,0.43033,0.00667,0.37417,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832708.cnf.wcnf,1,0.7075,0.03,0.0025,0.0325,0.015,0.01333,0.43033,0.00667,0.34907,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832709.cnf.wcnf,1,0.6775,0.025,0.0025,0.0275,0.015,0.01333,0.43033,0.00667,0.37957,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832710.cnf.wcnf,1,0.69,0.0275,0.0025,0.03,0.015,0.01333,0.43033,0.00667,0.36158,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832711.cnf.wcnf,1,0.6925,0.0275,0.005,0.0325,0.015,0.01333,0.43033,0.00667,0.36056,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832712.cnf.wcnf,1,0.695,0.025,0.005,0.03,0.015,0.01333,0.43033,0.00667,0.37367,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832713.cnf.wcnf,1,0.69,0.0275,0.0025,0.03,0.015,0.01333,0.43033,0.00667,0.36818,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832714.cnf.wcnf,1,0.69,0.03,0.005,0.035,0.015,0.01333,0.43033,0.00667,0.38921,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832715.cnf.wcnf,1,0.66,0.025,0.0025,0.0275,0.015,0.01333,0.43033,0.00667,0.34854,0.015,0.375,1,400,0.375,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195561.cnf.wcnf,1,0.66889,0.03111,0.00444,0.03556,0.01556,0.01333,0.40406,0.00667,0.3173,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195562.cnf.wcnf,1,0.69778,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.37216,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195563.cnf.wcnf,1,0.63778,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.33238,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195564.cnf.wcnf,1,0.66889,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.37471,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195565.cnf.wcnf,1,0.67333,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.33645,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195566.cnf.wcnf,1,0.67111,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.36366,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195567.cnf.wcnf,1,0.66222,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.36701,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195568.cnf.wcnf,1,0.63778,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.34993,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195569.cnf.wcnf,1,0.64222,0.02444,0.00444,0.02889,0.01556,0.01333,0.40406,0.00667,0.34602,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195570.cnf.wcnf,1,0.65556,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.35648,0.01556,0.33333,1,450,0.33333,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558416.cnf.wcnf,1,0.694,0.028,0.004,0.032,0.016,0.01333,0.38188,0.00667,0.37305,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558417.cnf.wcnf,1,0.636,0.026,0.006,0.032,0.016,0.01333,0.38188,0.00667,0.34248,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,0.634,0.024,0.006,0.03,0.016,0.01333,0.38188,0.00667,0.33323,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,0.634,0.04,0.004,0.044,0.016,0.01333,0.38188,0.00667,0.34095,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,0.664,0.026,0.006,0.032,0.016,0.01333,0.38188,0.00667,0.30619,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,0.654,0.028,0.002,0.03,0.016,0.01333,0.38188,0.00667,0.30619,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,0.654,0.024,0.006,0.03,0.016,0.01333,0.38188,0.00667,0.29651,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,0.654,0.028,0.002,0.03,0.016,0.01333,0.38188,0.00667,0.29896,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,0.652,0.024,0.006,0.03,0.016,0.01333,0.38188,0.00667,0.31754,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,0.648,0.028,0.004,0.032,0.016,0.01333,0.38188,0.00667,0.3159,0.016,0.3,1,500,0.3,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,0.63636,0.02909,0.00545,0.03455,0.01636,0.01333,0.36289,0.00667,0.29704,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,0.63273,0.02545,0.00545,0.03091,0.01636,0.01333,0.36289,0.00667,0.28458,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,0.64,0.02364,0.00545,0.02909,0.01636,0.01333,0.36289,0.00667,0.28255,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,0.62545,0.02727,0.00364,0.03091,0.01636,0.01333,0.36289,0.00667,0.30116,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,0.63091,0.02727,0.00545,0.03273,0.01636,0.01333,0.36289,0.00667,0.31766,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,0.64182,0.02182,0.00545,0.02727,0.01636,0.01333,0.36289,0.00667,0.3174,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,0.65091,0.02909,0.00545,0.03455,0.01636,0.01333,0.36289,0.00667,0.32305,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,0.64545,0.02545,0.00545,0.03091,0.01636,0.01333,0.36289,0.00667,0.31817,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,0.60182,0.02364,0.00545,0.02909,0.01636,0.01333,0.36289,0.00667,0.31479,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,0.63455,0.02909,0.00364,0.03273,0.01636,0.01333,0.36289,0.00667,0.31972,0.01636,0.27273,1,550,0.27273,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,0.63333,0.02167,0.00667,0.02833,0.01667,0.01333,0.34641,0.00667,0.26633,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,0.61,0.02333,0.00667,0.03,0.01667,0.01333,0.34641,0.00667,0.28566,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,0.62333,0.03167,0.005,0.03667,0.01667,0.01333,0.34641,0.00667,0.33823,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,0.63333,0.02833,0.00333,0.03167,0.01667,0.01333,0.34641,0.00667,0.33086,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,0.62333,0.02667,0.005,0.03167,0.01667,0.01333,0.34641,0.00667,0.33066,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,0.57833,0.025,0.005,0.03,0.01667,0.01333,0.34641,0.00667,0.28402,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,0.62,0.02167,0.00667,0.02833,0.01667,0.01333,0.34641,0.00667,0.28071,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,0.64333,0.02667,0.005,0.03167,0.01667,0.01333,0.34641,0.00667,0.31644,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.63833,0.025,0.005,0.03,0.01667,0.01333,0.34641,0.00667,0.28868,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,0.63167,0.025,0.005,0.03,0.01667,0.01333,0.34641,0.00667,0.28821,0.01667,0.25,1,600,0.25,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.64,0.02154,0.00769,0.02923,0.01692,0.01333,0.33195,0.00667,0.26515,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,0.62154,0.02769,0.00462,0.03231,0.01692,0.01333,0.33195,0.00667,0.2869,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,0.60923,0.02154,0.00615,0.02769,0.01692,0.01333,0.33195,0.00667,0.27172,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,0.63231,0.02462,0.00615,0.03077,0.01692,0.01333,0.33195,0.00667,0.27594,0.01692,0.23077,1,650,0.23077,1,0
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.64615,0.02923,0.00615,0.03538,0.01692,0.01333,0.33195,0.00667,0.31736,0.01692,0.23077,1,650,0.23077,1,0
