@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_var_mean NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE soft_max NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE soft_mean NUMERIC
@ATTRIBUTE soft_std NUMERIC
@ATTRIBUTE soft_min NUMERIC
@ATTRIBUTE vcg_cls_max NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE horn_spread NUMERIC
@ATTRIBUTE horn_mean NUMERIC
@ATTRIBUTE binary NUMERIC
@ATTRIBUTE trinary NUMERIC
@ATTRIBUTE horn_std NUMERIC
@ATTRIBUTE pnr_var_std NUMERIC
@ATTRIBUTE horn_min NUMERIC
@ATTRIBUTE horn_max NUMERIC
@ATTRIBUTE unary NUMERIC
@ATTRIBUTE pnr_cls_spread NUMERIC
@ATTRIBUTE pnr_cls_max NUMERIC
@ATTRIBUTE pnr_cls_min NUMERIC
@ATTRIBUTE pnr_var_min NUMERIC

@DATA
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.7.clq.wcnf,1,0.01644,0.00238,0.0037,0.00608,0.00496,0.0025,0.06415,0.0025,0.07814,0.00496,0.01644,1,24331,0.01644,1,0,1,0.005,0.99166,0,0.00004,1,1,0,0.00067,0.00004,0.00004,0.01644,1,1,0,0.98889
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832706.cnf.wcnf,1,0.6625,0.03,0.0025,0.0325,0.015,0.01333,0.43033,0.00667,0.4046,0.015,0.375,1,400,0.375,1,0,1,0.02,0.63599,0.02,0.00825,0.375,1,0.48453,0.30765,0.0025,0.0225,0.375,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832707.cnf.wcnf,1,0.69,0.0325,0.0025,0.035,0.015,0.01333,0.43033,0.00667,0.37417,0.015,0.375,1,400,0.375,1,0,1,0.02,0.6017,0.0225,0.0088,0.375,1,0.4601,0.33091,0.0025,0.025,0.375,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832708.cnf.wcnf,1,0.7075,0.03,0.0025,0.0325,0.015,0.01333,0.43033,0.00667,0.34907,0.015,0.375,1,400,0.375,1,0,1,0.02,0.59305,0.0175,0.00915,0.375,1,0.39886,0.31458,0.0025,0.02,0.375,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832709.cnf.wcnf,1,0.6775,0.025,0.0025,0.0275,0.015,0.01333,0.43033,0.00667,0.37957,0.015,0.375,1,400,0.375,1,0,1,0.02,0.58914,0.0175,0.00855,0.375,1,0.45332,0.3499,0.0025,0.02,0.375,1,1,0,0.125
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832710.cnf.wcnf,1,0.69,0.0275,0.0025,0.03,0.015,0.01333,0.43033,0.00667,0.36158,0.015,0.375,1,400,0.375,1,0,1,0.02,0.5957,0.0175,0.0088,0.375,1,0.43237,0.33136,0.0025,0.02,0.375,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832711.cnf.wcnf,1,0.6925,0.0275,0.005,0.0325,0.015,0.01333,0.43033,0.00667,0.36056,0.015,0.375,1,400,0.375,1,0,1,0.02,0.59876,0.02,0.00885,0.375,1,0.46775,0.3439,0.0025,0.0225,0.375,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832712.cnf.wcnf,1,0.695,0.025,0.005,0.03,0.015,0.01333,0.43033,0.00667,0.37367,0.015,0.375,1,400,0.375,1,0,1,0.02,0.58203,0.02,0.0089,0.375,1,0.44648,0.35558,0.0025,0.0225,0.375,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832713.cnf.wcnf,1,0.69,0.0275,0.0025,0.03,0.015,0.01333,0.43033,0.00667,0.36818,0.015,0.375,1,400,0.375,1,0,1,0.02,0.58666,0.0175,0.0088,0.375,1,0.44705,0.38353,0.0025,0.02,0.375,1,1,0,0.11111
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832714.cnf.wcnf,1,0.69,0.03,0.005,0.035,0.015,0.01333,0.43033,0.00667,0.38921,0.015,0.375,1,400,0.375,1,0,1,0.02,0.58715,0.02,0.0088,0.375,1,0.44221,0.34318,0.0025,0.0225,0.375,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832715.cnf.wcnf,1,0.66,0.025,0.0025,0.0275,0.015,0.01333,0.43033,0.00667,0.34854,0.015,0.375,1,400,0.375,1,0,1,0.02,0.59759,0.0175,0.0082,0.375,1,0.44962,0.34991,0.0025,0.02,0.375,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195561.cnf.wcnf,1,0.66889,0.03111,0.00444,0.03556,0.01556,0.01333,0.40406,0.00667,0.3173,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.58614,0.01778,0.00893,0.33333,1,0.40669,0.32659,0.00222,0.02,0.33333,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195562.cnf.wcnf,1,0.69778,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.37216,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.57003,0.02,0.00951,0.33333,1,0.42753,0.30593,0.00222,0.02222,0.33333,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195563.cnf.wcnf,1,0.63778,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.33238,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.61754,0.01556,0.00831,0.33333,1,0.44787,0.30983,0.00222,0.01778,0.33333,1,1,0,0.18182
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195564.cnf.wcnf,1,0.66889,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.37471,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.58142,0.02222,0.00893,0.33333,1,0.44727,0.33861,0.00222,0.02444,0.33333,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195565.cnf.wcnf,1,0.67333,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.33645,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.58544,0.01778,0.00902,0.33333,1,0.36337,0.29811,0.00222,0.02,0.33333,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195566.cnf.wcnf,1,0.67111,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.36366,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.60228,0.02,0.00898,0.33333,1,0.48663,0.33462,0.00222,0.02222,0.33333,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195567.cnf.wcnf,1,0.66222,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.36701,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.5808,0.01556,0.0088,0.33333,1,0.4194,0.31641,0.00222,0.01778,0.33333,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195568.cnf.wcnf,1,0.63778,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406,0.00667,0.34993,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.59795,0.01556,0.00831,0.33333,1,0.42829,0.30375,0.00222,0.01778,0.33333,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195569.cnf.wcnf,1,0.64222,0.02444,0.00444,0.02889,0.01556,0.01333,0.40406,0.00667,0.34602,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.59562,0.01778,0.0084,0.33333,1,0.45808,0.31236,0.00222,0.02,0.33333,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195570.cnf.wcnf,1,0.65556,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406,0.00667,0.35648,0.01556,0.33333,1,450,0.33333,1,0,1,0.02,0.58556,0.01556,0.00867,0.33333,1,0.44387,0.32438,0.00222,0.01778,0.33333,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558416.cnf.wcnf,1,0.694,0.028,0.004,0.032,0.016,0.01333,0.38188,0.00667,0.37305,0.016,0.3,1,500,0.3,1,0,1,0.02,0.53675,0.02,0.00988,0.3,1,0.40298,0.3273,0.002,0.022,0.3,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558417.cnf.wcnf,1,0.636,0.026,0.006,0.032,0.016,0.01333,0.38188,0.00667,0.34248,0.016,0.3,1,500,0.3,1,0,1,0.02,0.58225,0.02,0.00872,0.3,1,0.42891,0.31526,0.002,0.022,0.3,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,0.634,0.024,0.006,0.03,0.016,0.01333,0.38188,0.00667,0.33323,0.016,0.3,1,500,0.3,1,0,1,0.02,0.57856,0.02,0.00868,0.3,1,0.39358,0.28195,0.002,0.022,0.3,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,0.634,0.04,0.004,0.044,0.016,0.01333,0.38188,0.00667,0.34095,0.016,0.3,1,500,0.3,1,0,1,0.02,0.57699,0.016,0.00868,0.3,1,0.38264,0.29753,0.002,0.018,0.3,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,0.664,0.026,0.006,0.032,0.016,0.01333,0.38188,0.00667,0.30619,0.016,0.3,1,500,0.3,1,0,1,0.02,0.55831,0.02,0.00928,0.3,1,0.38414,0.30867,0.002,0.022,0.3,1,1,0,0.22222
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,0.654,0.028,0.002,0.03,0.016,0.01333,0.38188,0.00667,0.30619,0.016,0.3,1,500,0.3,1,0,1,0.02,0.56613,0.014,0.00908,0.3,1,0.36825,0.30146,0.002,0.016,0.3,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,0.654,0.024,0.006,0.03,0.016,0.01333,0.38188,0.00667,0.29651,0.016,0.3,1,500,0.3,1,0,1,0.02,0.57085,0.02,0.00908,0.3,1,0.39042,0.30578,0.002,0.022,0.3,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,0.654,0.028,0.002,0.03,0.016,0.01333,0.38188,0.00667,0.29896,0.016,0.3,1,500,0.3,1,0,1,0.02,0.57686,0.018,0.00908,0.3,1,0.37949,0.29899,0.002,0.02,0.3,1,1,0,0.18182
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,0.652,0.024,0.006,0.03,0.016,0.01333,0.38188,0.00667,0.31754,0.016,0.3,1,500,0.3,1,0,1,0.02,0.59059,0.018,0.00904,0.3,1,0.38381,0.28325,0.002,0.02,0.3,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,0.648,0.028,0.004,0.032,0.016,0.01333,0.38188,0.00667,0.3159,0.016,0.3,1,500,0.3,1,0,1,0.02,0.57481,0.018,0.00896,0.3,1,0.42251,0.30953,0.002,0.02,0.3,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,0.63636,0.02909,0.00545,0.03455,0.01636,0.01333,0.36289,0.00667,0.29704,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.56008,0.01818,0.00909,0.27273,1,0.40858,0.29624,0.00182,0.02,0.27273,1,1,0,0.1
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,0.63273,0.02545,0.00545,0.03091,0.01636,0.01333,0.36289,0.00667,0.28458,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.56084,0.02,0.00902,0.27273,1,0.38668,0.28948,0.00182,0.02182,0.27273,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,0.64,0.02364,0.00545,0.02909,0.01636,0.01333,0.36289,0.00667,0.28255,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.5552,0.02182,0.00916,0.27273,1,0.38873,0.28101,0.00182,0.02364,0.27273,1,1,0,0.125
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,0.62545,0.02727,0.00364,0.03091,0.01636,0.01333,0.36289,0.00667,0.30116,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.5599,0.01818,0.00887,0.27273,1,0.39233,0.29437,0.00182,0.02,0.27273,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,0.63091,0.02727,0.00545,0.03273,0.01636,0.01333,0.36289,0.00667,0.31766,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.55788,0.01636,0.00898,0.27273,1,0.39958,0.30639,0.00182,0.01818,0.27273,1,1,0,0.09091
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,0.64182,0.02182,0.00545,0.02727,0.01636,0.01333,0.36289,0.00667,0.3174,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.5608,0.02,0.0092,0.27273,1,0.40259,0.27716,0.00182,0.02182,0.27273,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,0.65091,0.02909,0.00545,0.03455,0.01636,0.01333,0.36289,0.00667,0.32305,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.55588,0.02,0.00938,0.27273,1,0.41268,0.27528,0.00182,0.02182,0.27273,1,1,0,0.22222
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,0.64545,0.02545,0.00545,0.03091,0.01636,0.01333,0.36289,0.00667,0.31817,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.56055,0.02182,0.00927,0.27273,1,0.40549,0.27864,0.00182,0.02364,0.27273,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,0.60182,0.02364,0.00545,0.02909,0.01636,0.01333,0.36289,0.00667,0.31479,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.58729,0.02364,0.0084,0.27273,1,0.43049,0.30728,0.00182,0.02545,0.27273,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,0.63455,0.02909,0.00364,0.03273,0.01636,0.01333,0.36289,0.00667,0.31972,0.01636,0.27273,1,550,0.27273,1,0,1,0.02,0.56785,0.01818,0.00905,0.27273,1,0.43346,0.30874,0.00182,0.02,0.27273,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,0.63333,0.02167,0.00667,0.02833,0.01667,0.01333,0.34641,0.00667,0.26633,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.53045,0.01667,0.00933,0.25,1,0.34749,0.28489,0.00167,0.01833,0.25,1,1,0,0.11111
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,0.61,0.02333,0.00667,0.03,0.01667,0.01333,0.34641,0.00667,0.28566,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.56374,0.01667,0.00887,0.25,1,0.3842,0.27241,0.00167,0.01833,0.25,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,0.62333,0.03167,0.005,0.03667,0.01667,0.01333,0.34641,0.00667,0.33823,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.56223,0.01833,0.00913,0.25,1,0.41757,0.29427,0.00167,0.02,0.25,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,0.63333,0.02833,0.00333,0.03167,0.01667,0.01333,0.34641,0.00667,0.33086,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.57071,0.01833,0.00933,0.25,1,0.38905,0.29056,0.00167,0.02,0.25,1,1,0,0.21429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,0.62333,0.02667,0.005,0.03167,0.01667,0.01333,0.34641,0.00667,0.33066,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.55387,0.01833,0.00913,0.25,1,0.38837,0.28681,0.00167,0.02,0.25,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,0.57833,0.025,0.005,0.03,0.01667,0.01333,0.34641,0.00667,0.28402,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.56711,0.01667,0.00823,0.25,1,0.39546,0.30159,0.00167,0.01833,0.25,1,1,0,0.125
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,0.62,0.02167,0.00667,0.02833,0.01667,0.01333,0.34641,0.00667,0.28071,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.55953,0.01333,0.00907,0.25,1,0,0.29716,0.00333,0.01667,0.25,1,1,0,0.1
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,0.64333,0.02667,0.005,0.03167,0.01667,0.01333,0.34641,0.00667,0.31644,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.5343,0.01833,0.00953,0.25,1,0.38679,0.33651,0.00167,0.02,0.25,1,1,0,0.09091
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.63833,0.025,0.005,0.03,0.01667,0.01333,0.34641,0.00667,0.28868,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.5396,0.02,0.00943,0.25,1,0.35443,0.2707,0.00167,0.02167,0.25,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,0.63167,0.025,0.005,0.03,0.01667,0.01333,0.34641,0.00667,0.28821,0.01667,0.25,1,600,0.25,1,0,1,0.02,0.5506,0.01667,0.0093,0.25,1,0.36976,0.31335,0.00167,0.01833,0.25,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.64,0.02154,0.00769,0.02923,0.01692,0.01333,0.33195,0.00667,0.26515,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.5202,0.01385,0.00972,0.23077,1,0,0.25176,0.00308,0.01692,0.23077,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,0.62154,0.02769,0.00462,0.03231,0.01692,0.01333,0.33195,0.00667,0.2869,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.54462,0.01846,0.00935,0.23077,1,0.3591,0.26762,0.00154,0.02,0.23077,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,0.60923,0.02154,0.00615,0.02769,0.01692,0.01333,0.33195,0.00667,0.27172,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.55107,0.01692,0.00911,0.23077,1,0.35137,0.28751,0.00154,0.01846,0.23077,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,0.63231,0.02462,0.00615,0.03077,0.01692,0.01333,0.33195,0.00667,0.27594,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.53453,0.01538,0.00957,0.23077,1,0.35847,0.29777,0.00308,0.01846,0.23077,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.64615,0.02923,0.00615,0.03538,0.01692,0.01333,0.33195,0.00667,0.31736,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.52027,0.02,0.00985,0.23077,1,0.39487,0.28888,0.00308,0.02308,0.23077,1,1,0,0.21429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,0.62615,0.03077,0.00308,0.03385,0.01692,0.01333,0.33195,0.00667,0.2928,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.54348,0.01846,0.00945,0.23077,1,0.36998,0.2685,0.00154,0.02,0.23077,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,0.59692,0.02308,0.00615,0.02923,0.01692,0.01333,0.33195,0.00667,0.28148,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.55629,0.01692,0.00886,0.23077,1,0.38804,0.24738,0.00154,0.01846,0.23077,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.63077,0.03077,0.00462,0.03538,0.01692,0.01333,0.33195,0.00667,0.29598,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.55627,0.02154,0.00954,0.23077,1,0.40846,0.26976,0.00154,0.02308,0.23077,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,0.63538,0.02615,0.00615,0.03231,0.01692,0.01333,0.33195,0.00667,0.27654,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.5373,0.01846,0.00963,0.23077,1,0.33783,0.26999,0.00154,0.02,0.23077,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,0.61231,0.02615,0.00615,0.03231,0.01692,0.01333,0.33195,0.00667,0.28478,0.01692,0.23077,1,650,0.23077,1,0,1,0.02,0.5473,0.01692,0.00917,0.23077,1,0.3598,0.27003,0.00154,0.01846,0.23077,1,1,0,0.16667
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.59143,0.02286,0.00571,0.02857,0.01714,0.01333,0.31914,0.00667,0.3,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.54959,0.01571,0.00897,0.21429,1,0.38486,0.24437,0.00143,0.01714,0.21429,1,1,0,0.1875
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.59857,0.01714,0.00857,0.02571,0.01714,0.01333,0.31914,0.00667,0.23921,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.54215,0.01429,0.00911,0.21429,1,0,0.23742,0.00143,0.01571,0.21429,1,1,0,0.23077
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.60286,0.02429,0.00571,0.03,0.01714,0.01333,0.31914,0.00667,0.25129,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.54112,0.01714,0.0092,0.21429,1,0,0.24768,0.00286,0.02,0.21429,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.57857,0.02,0.01,0.03,0.01714,0.01333,0.31914,0.00667,0.25368,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.57385,0.01571,0.00871,0.21429,1,0,0.25021,0.00286,0.01857,0.21429,1,1,0,0.15789
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,0.60714,0.02429,0.00571,0.03,0.01714,0.01333,0.31914,0.00667,0.27403,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.54572,0.02,0.00929,0.21429,1,0.37168,0.27099,0.00143,0.02143,0.21429,1,1,0,0.11111
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,0.65571,0.02857,0.00429,0.03286,0.01714,0.01333,0.31914,0.00667,0.29533,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.51329,0.02,0.01026,0.21429,1,0.35566,0.26363,0.00143,0.02143,0.21429,1,1,0,0.125
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,0.60714,0.02286,0.00714,0.03,0.01714,0.01333,0.31914,0.00667,0.24814,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.55311,0.02,0.00929,0.21429,1,0.36439,0.24907,0.00143,0.02143,0.21429,1,1,0,0.25
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,0.60571,0.02429,0.00714,0.03143,0.01714,0.01333,0.31914,0.00667,0.28415,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.54173,0.02,0.00926,0.21429,1,0.37578,0.27314,0.00143,0.02143,0.21429,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,0.60286,0.02429,0.00429,0.02857,0.01714,0.01333,0.31914,0.00667,0.26475,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.55767,0.01714,0.0092,0.21429,1,0.37201,0.28783,0.00143,0.01857,0.21429,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.62714,0.02286,0.00857,0.03143,0.01714,0.01333,0.31914,0.00667,0.27301,0.01714,0.21429,1,700,0.21429,1,0,1,0.02,0.52881,0.02143,0.00969,0.21429,1,0.38001,0.26809,0.00143,0.02286,0.21429,1,1,0,0.15385
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.61333,0.02133,0.008,0.02933,0.01733,0.01333,0.30769,0.00667,0.27247,0.01733,0.2,1,750,0.2,1,0,1,0.02,0.53923,0.01733,0.0096,0.2,1,0.35173,0.24784,0.00267,0.02,0.2,1,1,0,0.22222
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,0.59467,0.028,0.00667,0.03467,0.01733,0.01333,0.30769,0.00667,0.26617,0.01733,0.2,1,750,0.2,1,0,1,0.02,0.5528,0.01733,0.00923,0.2,1,0.36957,0.2576,0.00267,0.02,0.2,1,1,0,0.21429
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.604,0.02533,0.00533,0.03067,0.01733,0.01333,0.30769,0.00667,0.27877,0.01733,0.2,1,750,0.2,1,0,1,0.02,0.53507,0.016,0.00941,0.2,1,0.36944,0.23713,0.00267,0.01867,0.2,1,1,0,0.14286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.592,0.02267,0.00667,0.02933,0.01733,0.01333,0.30769,0.00667,0.28228,0.01733,0.2,1,750,0.2,1,0,1,0.02,0.55079,0.01333,0.00917,0.2,1,0.35362,0.25195,0.004,0.01733,0.2,1,1,0,0.2
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,0.60933,0.024,0.00667,0.03067,0.01733,0.01333,0.30769,0.00667,0.24647,0.01733,0.2,1,750,0.2,1,0,1,0.02,0.52826,0.024,0.00952,0.2,1,0.35617,0.26369,0.00133,0.02533,0.2,1,1,0,0.16667
