@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC

@DATA
benchmarks/pms_crafted/maxclicque/structured/san200_0.9_3.clq.wcnf,1,0.09132,0.00959,0.00594,0.01553,0.00954,0.005,0.15092
benchmarks/pms_crafted/maxclicque/structured/san400_0.5_1.clq.wcnf,1,0.00993,0.00127,0.00434,0.00561,0.00498,0.0025,0.04976
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_1.clq.wcnf,1,0.01643,0.00181,0.00407,0.00588,0.00496,0.0025,0.06414
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_2.clq.wcnf,1,0.01643,0.00193,0.00394,0.00588,0.00496,0.0025,0.06414
benchmarks/pms_crafted/maxclicque/structured/san400_0.7_3.clq.wcnf,1,0.01643,0.00234,0.00382,0.00616,0.00496,0.0025,0.06414
benchmarks/pms_crafted/maxclicque/structured/san400_0.9_1.clq.wcnf,1,0.04773,0.00394,0.0031,0.00704,0.00488,0.0025,0.1092
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.7.clq.wcnf,1,0.03209,0.00658,0.00626,0.01284,0.00984,0.005,0.08957
benchmarks/pms_crafted/maxclicque/structured/sanr200_0.9.clq.wcnf,1,0.08941,0.01028,0.00492,0.0152,0.00955,0.005,0.14934
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.5.clq.wcnf,1,0.00995,0.00179,0.00415,0.00594,0.00498,0.0025,0.04981
benchmarks/pms_crafted/maxclicque/structured/sanr400_0.7.clq.wcnf,1,0.01644,0.00238,0.0037,0.00608,0.00496,0.0025,0.06415
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832706.cnf.wcnf,1,0.6625,0.03,0.0025,0.0325,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832707.cnf.wcnf,1,0.69,0.0325,0.0025,0.035,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832708.cnf.wcnf,1,0.7075,0.03,0.0025,0.0325,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832709.cnf.wcnf,1,0.6775,0.025,0.0025,0.0275,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832710.cnf.wcnf,1,0.69,0.0275,0.0025,0.03,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832711.cnf.wcnf,1,0.6925,0.0275,0.005,0.0325,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832712.cnf.wcnf,1,0.695,0.025,0.005,0.03,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832713.cnf.wcnf,1,0.69,0.0275,0.0025,0.03,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832714.cnf.wcnf,1,0.69,0.03,0.005,0.035,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.250.832715.cnf.wcnf,1,0.66,0.025,0.0025,0.0275,0.015,0.01333,0.43033
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195561.cnf.wcnf,1,0.66889,0.03111,0.00444,0.03556,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195562.cnf.wcnf,1,0.69778,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195563.cnf.wcnf,1,0.63778,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195564.cnf.wcnf,1,0.66889,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195565.cnf.wcnf,1,0.67333,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195566.cnf.wcnf,1,0.67111,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195567.cnf.wcnf,1,0.66222,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195568.cnf.wcnf,1,0.63778,0.02667,0.00222,0.02889,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195569.cnf.wcnf,1,0.64222,0.02444,0.00444,0.02889,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.300.195570.cnf.wcnf,1,0.65556,0.02667,0.00444,0.03111,0.01556,0.01333,0.40406
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558416.cnf.wcnf,1,0.694,0.028,0.004,0.032,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558417.cnf.wcnf,1,0.636,0.026,0.006,0.032,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,0.634,0.024,0.006,0.03,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,0.634,0.04,0.004,0.044,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,0.664,0.026,0.006,0.032,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,0.654,0.028,0.002,0.03,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,0.654,0.024,0.006,0.03,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,0.654,0.028,0.002,0.03,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,0.652,0.024,0.006,0.03,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,0.648,0.028,0.004,0.032,0.016,0.01333,0.38188
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,0.63636,0.02909,0.00545,0.03455,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,0.63273,0.02545,0.00545,0.03091,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,0.64,0.02364,0.00545,0.02909,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,0.62545,0.02727,0.00364,0.03091,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,0.63091,0.02727,0.00545,0.03273,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,0.64182,0.02182,0.00545,0.02727,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,0.65091,0.02909,0.00545,0.03455,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,0.64545,0.02545,0.00545,0.03091,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,0.60182,0.02364,0.00545,0.02909,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,0.63455,0.02909,0.00364,0.03273,0.01636,0.01333,0.36289
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,0.63333,0.02167,0.00667,0.02833,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,0.61,0.02333,0.00667,0.03,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,0.62333,0.03167,0.005,0.03667,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,0.63333,0.02833,0.00333,0.03167,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,0.62333,0.02667,0.005,0.03167,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,0.57833,0.025,0.005,0.03,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,0.62,0.02167,0.00667,0.02833,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,0.64333,0.02667,0.005,0.03167,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,0.63833,0.025,0.005,0.03,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,0.63167,0.025,0.005,0.03,0.01667,0.01333,0.34641
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,0.64,0.02154,0.00769,0.02923,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,0.62154,0.02769,0.00462,0.03231,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,0.60923,0.02154,0.00615,0.02769,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,0.63231,0.02462,0.00615,0.03077,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,0.64615,0.02923,0.00615,0.03538,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,0.62615,0.03077,0.00308,0.03385,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,0.59692,0.02308,0.00615,0.02923,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,0.63077,0.03077,0.00462,0.03538,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,0.63538,0.02615,0.00615,0.03231,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,0.61231,0.02615,0.00615,0.03231,0.01692,0.01333,0.33195
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,0.59143,0.02286,0.00571,0.02857,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,0.59857,0.01714,0.00857,0.02571,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,0.60286,0.02429,0.00571,0.03,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,0.57857,0.02,0.01,0.03,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,0.60714,0.02429,0.00571,0.03,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,0.65571,0.02857,0.00429,0.03286,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,0.60714,0.02286,0.00714,0.03,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,0.60571,0.02429,0.00714,0.03143,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,0.60286,0.02429,0.00429,0.02857,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,0.62714,0.02286,0.00857,0.03143,0.01714,0.01333,0.31914
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,0.61333,0.02133,0.008,0.02933,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,0.59467,0.028,0.00667,0.03467,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,0.604,0.02533,0.00533,0.03067,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,0.592,0.02267,0.00667,0.02933,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,0.60933,0.024,0.00667,0.03067,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,0.60133,0.02533,0.00667,0.032,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,0.576,0.028,0.00667,0.03467,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,0.592,0.02267,0.00667,0.02933,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,0.616,0.028,0.00667,0.03467,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,0.62267,0.02133,0.008,0.02933,0.01733,0.01333,0.30769
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,0.47254,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,0.46686,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,0.49432,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,0.49242,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,0.46496,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,0.50284,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,0.48958,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,0.47538,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,0.49337,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,0.49905,0.00095,0.0161,0.01705,0.01613,0.015,0.38405
benchmarks/pms_crafted/maxone/structured/3col120_5_1.shuffled.cnf.wcnf,1,0.48025,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_10.shuffled.cnf.wcnf,1,0.50237,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_2.shuffled.cnf.wcnf,1,0.48578,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_3.shuffled.cnf.wcnf,1,0.4842,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_4.shuffled.cnf.wcnf,1,0.49605,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_5.shuffled.cnf.wcnf,1,0.51422,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_6.shuffled.cnf.wcnf,1,0.46919,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_7.shuffled.cnf.wcnf,1,0.48183,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_8.shuffled.cnf.wcnf,1,0.50395,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col120_5_9.shuffled.cnf.wcnf,1,0.48973,0.00079,0.01343,0.01422,0.01345,0.0125,0.3834
benchmarks/pms_crafted/maxone/structured/3col140_5_1.shuffled.cnf.wcnf,1,0.50339,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_10.shuffled.cnf.wcnf,1,0.48238,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_2.shuffled.cnf.wcnf,1,0.47561,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_3.shuffled.cnf.wcnf,1,0.50339,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_4.shuffled.cnf.wcnf,1,0.46477,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_5.shuffled.cnf.wcnf,1,0.48577,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_6.shuffled.cnf.wcnf,1,0.49322,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_7.shuffled.cnf.wcnf,1,0.48645,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_8.shuffled.cnf.wcnf,1,0.47222,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col140_5_9.shuffled.cnf.wcnf,1,0.47019,0.00068,0.01152,0.0122,0.01153,0.01071,0.38292
benchmarks/pms_crafted/maxone/structured/3col80_5_1.shuffled.cnf.wcnf,1,0.44326,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_10.shuffled.cnf.wcnf,1,0.47872,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_2.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_3.shuffled.cnf.wcnf,1,0.49409,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_4.shuffled.cnf.wcnf,1,0.49291,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_5.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_6.shuffled.cnf.wcnf,1,0.49291,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_7.shuffled.cnf.wcnf,1,0.46099,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_8.shuffled.cnf.wcnf,1,0.48818,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/3col80_5_9.shuffled.cnf.wcnf,1,0.48936,0.00118,0.02009,0.02128,0.02014,0.01875,0.38504
benchmarks/pms_crafted/maxone/structured/cnt05.shuffled.cnf.wcnf,1,0.66692,0.00759,0.00076,0.00835,0.00733,0.00633,0.36396
benchmarks/pms_crafted/maxone/structured/cnt06.shuffled.cnf.wcnf,1,0.66667,0.00155,0.00186,0.0034,0.00305,0.00262,0.3594
benchmarks/pms_crafted/maxone/structured/cnt07.shuffled.cnf.wcnf,1,0.6637,0.00131,0.00013,0.00144,0.0013,0.00112,0.35711
benchmarks/pms_crafted/maxone/structured/dp02s02.shuffled.cnf.wcnf,1,0.77445,0.0489,0.001,0.0499,0.00603,0.00627,0.39137
benchmarks/pms_crafted/maxone/structured/dp03s03.shuffled.cnf.wcnf,1,0.77292,0.03325,0.00048,0.03373,0.00306,0.00471,0.38309
benchmarks/pms_crafted/maxone/structured/dp04s04.shuffled.cnf.wcnf,1,0.75356,0.0572,0.00023,0.05743,0.00155,0.00315,0.37635
benchmarks/pms_crafted/maxone/structured/dp05s05.shuffled.cnf.wcnf,1,0.75518,0.05624,0.00015,0.05639,0.00105,0.00265,0.37303
benchmarks/pms_crafted/maxone/structured/dp06s06.shuffled.cnf.wcnf,1,0.75527,0.04189,0.0001,0.04199,0.00072,0.00218,0.37072
benchmarks/pms_crafted/maxone/structured/dp07s07.shuffled.cnf.wcnf,1,0.75623,0.0325,0.00008,0.03258,0.00054,0.00192,0.36985
benchmarks/pms_crafted/maxone/structured/ezfact32_1.shuffled.cnf.wcnf,1,0.45294,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_10.shuffled.cnf.wcnf,1,0.44537,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_2.shuffled.cnf.wcnf,1,0.43653,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_3.shuffled.cnf.wcnf,1,0.44374,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_4.shuffled.cnf.wcnf,1,0.44609,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_5.shuffled.cnf.wcnf,1,0.44392,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_6.shuffled.cnf.wcnf,1,0.44464,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_7.shuffled.cnf.wcnf,1,0.45709,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_8.shuffled.cnf.wcnf,1,0.44086,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/ezfact32_9.shuffled.cnf.wcnf,1,0.45492,0.01064,0.00108,0.01172,0.00437,0.0039,0.31187
benchmarks/pms_crafted/maxone/structured/med11.shuffled.cnf.wcnf,1,0.72969,0.00865,0.00543,0.01407,0.00808,0.2346,1.86258
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_1.wcsp.wcnf,1,0.32469,0.05188,0.00089,0.05277,0.01282,0.01429,0.35276
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_2.wcsp.wcnf,1,0.32396,0.05172,0.00091,0.05263,0.01269,0.01071,0.34986
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_3.wcsp.wcnf,1,0.32464,0.05665,0.0009,0.05755,0.01277,0.01071,0.35271
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_4.wcsp.wcnf,1,0.3255,0.04702,0.0009,0.04792,0.01273,0.01429,0.35483
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_5.wcsp.wcnf,1,0.32523,0.05676,0.0009,0.05766,0.01276,0.01071,0.35308
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_30_6.wcsp.wcnf,1,0.32235,0.06411,0.00089,0.065,0.01286,0.01429,0.35394
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,0.37315,0.03871,0.00082,0.03954,0.01183,0.01429,0.36621
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_2.wcsp.wcnf,1,0.36134,0.05139,0.00082,0.0522,0.01193,0.01429,0.35848
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_3.wcsp.wcnf,1,0.35487,0.04661,0.00082,0.04742,0.0119,0.01429,0.36173
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_4.wcsp.wcnf,1,0.35233,0.05217,0.0008,0.05297,0.01208,0.01429,0.3605
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_5.wcsp.wcnf,1,0.36556,0.05037,0.00081,0.05118,0.01196,0.01429,0.36455
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_40_6.wcsp.wcnf,1,0.35877,0.04708,0.00081,0.04789,0.01197,0.01429,0.36841
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,0.41812,0.05008,0.00079,0.05087,0.01109,0.01429,0.36952
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_2.wcsp.wcnf,1,0.4168,0.04003,0.00078,0.04082,0.01122,0.01429,0.37163
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_3.wcsp.wcnf,1,0.42226,0.04262,0.00079,0.04341,0.01117,0.01429,0.37846
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,0.41144,0.04607,0.00079,0.04686,0.0111,0.01429,0.3707
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_5.wcsp.wcnf,1,0.42812,0.04051,0.00079,0.0413,0.0111,0.01429,0.38076
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_50_6.wcsp.wcnf,1,0.42484,0.03877,0.00079,0.03956,0.01114,0.01429,0.38071
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_1.wcsp.wcnf,1,0.53005,0.03467,0.00077,0.03544,0.00985,0.01429,0.40787
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_2.wcsp.wcnf,1,0.53277,0.03701,0.00077,0.03778,0.00984,0.01429,0.40957
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_3.wcsp.wcnf,1,0.52151,0.03533,0.00077,0.0361,0.00989,0.01429,0.40798
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_4.wcsp.wcnf,1,0.50808,0.03156,0.00077,0.03233,0.00986,0.01429,0.40166
benchmarks/pms_crafted/min-enc/kbtree/kbtree9_7_3_5_60_5.wcsp.wcnf,1,0.52429,0.03624,0.00077,0.03701,0.00984,0.01429,0.40131
